,Date,MXWO_Last Price,MXWO_Volume,MXWO_SMAVG (15),SPG1200_Last Price,SPG1200_Volume,SPG1200_SMAVG (15),FTAW01_Last Price,MXEU_Last Price,MXEU_Volume,MXEU_SMAVG (15),MXEF_Last Price,MXEF_Volume,MXEF_SMAVG (15),VIX_Last Price,USGG10YR Index_Last Price,DXY Curncy_Last Price,XLK US Equity_Last Price,XLK US Equity_Volume,XLK US Equity_SMAVG (15),XLY US Equity_Last Price,XLY US Equity_Volume,XLY US Equity_SMAVG (15),XLU US Equity_Last Price,XLU US Equity_Volume,XLU US Equity_SMAVG (15),XLE US Equity_Last Price,XLE US Equity_Volume,XLE US Equity_SMAVG (15),XAU BGN Curncy_Last Price,CO1 Comdty_Last Price,CO1 Comdty_Volume,CO1 Comdty_SMAVG (15),MOODCBAA Index_Last Price,SPX Index - Divident_Dividend 12 Month Yld - Gross,SPX Index - PE_Adjusted Price/Earnings ratio,SPX Index - PB_Adjusted Price/Book ratio
384,2001-06-22 00:00:00,1087.42,3496390912.0,3624400640.0,1262.97,9144013824.0,8972716032.0,166.29,116.04,1670256000.0,1846924928.0,322.63,31060385792.0,42624389120.0,20.02,5.115,118.91,26.4,237400.0,346040.0,27.98,26200.0,26140.0,30.59,22100.0,47973.0,31.53,196200.0,236180.0,272.6,26.59,30427.0,29431.0,7.89,1.2724,23.3689,3.5852
385,2001-06-25 00:00:00,1085.17,3119569920.0,3683061504.0,1258.63,7104545792.0,8938726400.0,165.94,115.85,1522855936.0,1879163520.0,322.28,29053433856.0,41604440064.0,20.67,5.13,118.32,26.78,137500.0,343980.0,27.62,28400.0,27267.0,30.23,14300.0,48053.0,31.16,88700.0,230493.0,273.95,27.07,24262.0,28843.0,7.91,1.2809,23.2939,3.5656
386,2001-06-26 00:00:00,1078.83,3594529024.0,3700673280.0,1252.95,7702307840.0,8642049024.0,165.06,114.08,1804237952.0,1884886528.0,320.88,41071706112.0,41340866560.0,21.2,5.224,118.1,26.93,447600.0,359000.0,27.25,187800.0,39227.0,30.68,16400.0,32407.0,31.35,58100.0,210087.0,276.15,26.99,30337.0,28930.0,7.96,1.2829,23.2588,3.5596
387,2001-06-27 00:00:00,1074.66,3297073920.0,3676203008.0,1247.79,7124102144.0,8495172608.0,164.48,114.14,1634198016.0,1859341440.0,321.25,31862444032.0,40590254080.0,20.88,5.235,118.38,26.99,301900.0,362207.0,27.12,32700.0,40733.0,30.75,9400.0,31820.0,30.6,1840100.0,322620.0,272.35,25.66,51641.0,30894.0,7.94,1.2867,23.15,3.5426
388,2001-06-28 00:00:00,1080.88,4295261184.0,3742084608.0,1255.63,9040480256.0,8317937152.0,165.45,115.85,2415905024.0,1911009152.0,319.27,33184290816.0,39491420160.0,20.01,5.334,120.01,27.52,1058900.0,421187.0,27.55,16000.0,41027.0,30.82,9500.0,30753.0,29.95,112500.0,306127.0,269.25,25.4,50507.0,32422.0,8.01,1.2703,23.4393,3.5869
389,2001-06-29 00:00:00,1084.79,4445616128.0,3780292096.0,1261.81,8886378496.0,8273825280.0,166.32,116.98,2125065984.0,1921607296.0,322.89,26306586624.0,37136617472.0,19.06,5.412,119.47,28.17,401000.0,427460.0,27.67,55400.0,44020.0,31.15,14200.0,30747.0,30.35,236700.0,318393.0,270.85,26.08,32957.0,33326.0,8.07,1.2721,23.4052,3.5816
390,2001-07-02 00:00:00,1095.41,3150326016.0,3806758656.0,1272.73,7251772928.0,8356641792.0,167.57,118.66,1678792960.0,1932863360.0,323.54,30115932160.0,36487045120.0,18.76,5.322,119.67,28.15,213800.0,398060.0,27.94,33000.0,45287.0,31.24,36800.0,29487.0,30.27,123000.0,325000.0,269.55,25.64,31885.0,34136.0,8.04,1.2565,23.6485,3.6177
391,2001-07-03 00:00:00,1090.63,2867312128.0,3724349952.0,1268.09,6923331072.0,8206096384.0,166.89,117.18,1768787968.0,1898026112.0,320.84,29318336512.0,35411333120.0,18.92,5.38,119.35,28.05,140800.0,362000.0,27.89,33600.0,44567.0,31.32,14900.0,29927.0,30.23,84800.0,322160.0,267.75,25.36,29639.0,34775.0,8.08,1.2599,23.6053,3.6111
392,2001-07-04 00:00:00,1086.94,1614276992.0,3594259968.0,1264.23,5599229952.0,7940254720.0,166.32,116.42,1158290048.0,1850644480.0,318.23,26725361664.0,34326226944.0,19.505000000000003,5.3855,119.91,27.6,212950.0,364916.5,27.605,34050.0,44953.5,31.45,21850.0,30423.5,30.365000000000002,457900.0,338386.5,267.95,25.8,10656.0,34371.0,8.094999999999999,1.26955,23.6053,3.6111
393,2001-07-05 00:00:00,1071.72,3626521088.0,3586977792.0,1247.02,10057960448.0,8286841344.0,164.06,115.73,2304574976.0,1882034816.0,316.43,30724016128.0,34556952576.0,20.09,5.391,120.9,27.15,285100.0,367833.0,27.32,34500.0,45340.0,31.58,28800.0,30920.0,30.5,831000.0,354613.0,265.35,25.84,26330.0,35340.0,8.11,1.2792,23.3145,3.5666
394,2001-07-06 00:00:00,1050.75,3692696064.0,3485659904.0,1223.0,8730301440.0,8280537600.0,160.84,113.21,2031480064.0,1835385088.0,311.42,50182840320.0,34962173952.0,21.63,5.359,119.9,25.9,1040800.0,419047.0,26.67,90000.0,48567.0,31.55,99400.0,34153.0,30.39,299200.0,361427.0,266.25,26.81,34200.0,35213.0,8.1,1.3109,22.7666,3.4828
395,2001-07-09 00:00:00,1056.09,3229709056.0,3487859200.0,1228.14,4351712256.0,8089420288.0,161.48,113.06,1705480960.0,1844565760.0,309.33,34249291776.0,34067539968.0,22.48,5.327,119.89,26.23,776000.0,438400.0,26.86,72600.0,52047.0,31.84,20800.0,30500.0,29.96,66200.0,359347.0,266.65,26.15,28194.0,34419.0,8.06,1.2986,22.9232,3.5067
396,2001-07-10 00:00:00,1049.79,3354283008.0,3458230528.0,1217.31,8080700928.0,7970472960.0,160.21,112.26,1720894976.0,1832372864.0,307.2,45599408128.0,34189582336.0,23.25,5.274,119.13,25.43,606300.0,455273.0,26.74,50500.0,53080.0,31.89,7900.0,22733.0,30.0,465400.0,375173.0,266.35,25.93,29776.0,33655.0,8.03,1.3176,22.5932,3.4562
397,2001-07-11 00:00:00,1045.7,3778946048.0,3439006976.0,1211.74,11099979776.0,8115429376.0,159.46,110.72,2076009984.0,1827889664.0,300.91,60695937024.0,36065636352.0,24.01,5.289,118.64,25.56,221800.0,436807.0,27.03,167100.0,61440.0,32.04,19400.0,23367.0,29.6,236000.0,366533.0,268.45,25.52,31996.0,32472.0,8.05,1.3197,22.5676,3.4523
398,2001-07-12 00:00:00,1062.59,3859768064.0,3428152064.0,1234.96,11496080384.0,8172859904.0,162.2,112.26,2081928960.0,1846583936.0,303.53,106732511232.0,40458833920.0,22.09,5.234,119.09,27.26,237500.0,426133.0,28.2,12900.0,60900.0,31.71,9500.0,22447.0,29.56,31700.0,353773.0,266.85,25.14,33729.0,31769.0,8.01,1.2891,23.1022,3.5341
399,2001-07-13 00:00:00,1066.91,3146267904.0,3404810496.0,1240.82,9192748032.0,8176108544.0,162.76,112.97,1589347968.0,1841190144.0,301.84,66213040128.0,42802343936.0,21.14,5.217,119.33,27.34,339900.0,429753.0,28.66,29600.0,58020.0,31.63,24400.0,23187.0,29.67,62800.0,315493.0,267.35,24.97,33028.0,31942.0,7.98,1.2812,23.2466,3.5562
400,2001-07-16 00:00:00,1060.29,2482478080.0,3362337536.0,1229.28,6589983744.0,8141804544.0,161.49,112.33,1068758976.0,1810916992.0,299.16,51414814720.0,44293099520.0,22.91,5.173,119.3,26.68,223500.0,428827.0,28.74,47300.0,59427.0,31.85,111800.0,29167.0,29.18,154400.0,312707.0,267.15,24.78,9727.0,30973.0,7.95,1.2953,22.9937,3.5175
401,2001-07-17 00:00:00,1060.6,3254656000.0,3339679488.0,1234.99,9720651776.0,8276360704.0,161.76,111.38,1635446016.0,1799664128.0,299.22,57267556352.0,45372825600.0,22.61,5.204,118.9,27.0,381500.0,445093.0,28.9,9000.0,58133.0,31.9,14400.0,29173.0,29.05,108800.0,314047.0,268.35,24.89,37177.0,31429.0,7.95,1.2825,23.2229,3.5525
402,2001-07-18 00:00:00,1058.78,3474469888.0,3351505920.0,1231.01,9934673920.0,8463732224.0,161.32,109.82,1788306048.0,1809938048.0,297.38,86233399296.0,48997556224.0,23.6,5.091,117.38,25.97,383600.0,440827.0,28.92,293800.0,65200.0,31.57,18900.0,29340.0,28.74,67400.0,314667.0,270.75,24.22,43513.0,30888.0,7.9,1.2902,23.0942,3.5329
403,2001-07-19 00:00:00,1066.98,3821582080.0,3319927296.0,1239.59,8487536128.0,8426869248.0,162.45,111.56,1970722048.0,1780259200.0,297.98,61277827072.0,50870456320.0,22.51,5.106,117.36,26.45,2790100.0,606707.0,29.12,148600.0,72927.0,31.77,22900.0,30240.0,29.04,587200.0,231140.0,269.55,24.05,51312.0,30941.0,7.91,1.2824,23.234,3.5542
404,2001-07-20 00:00:00,1063.46,3142094080.0,3233025792.0,1234.08,7860960256.0,8358508032.0,161.94,110.63,1794791040.0,1758240896.0,297.69,58757541888.0,53033852928.0,22.34,5.129,117.21,26.3,193100.0,548987.0,29.15,35300.0,74213.0,31.1,40500.0,32307.0,29.66,911800.0,284427.0,270.05,24.64,31421.0,30839.0,7.92,1.2869,23.1542,3.542
405,2001-07-23 00:00:00,1049.46,2902569984.0,3216508672.0,1218.47,7065171968.0,8346067968.0,159.89,111.11,1546333952.0,1749410304.0,297.55,41557893120.0,53796651008.0,23.74,5.104,117.85,25.66,205300.0,535940.0,28.61,20400.0,71880.0,30.25,28000.0,33227.0,29.32,113000.0,276180.0,268.85,24.92,26938.0,30509.0,7.9,1.3083,22.7752,3.4841
406,2001-07-24 00:00:00,1039.12,3379532032.0,3250656768.0,1204.21,8368610816.0,8442420224.0,158.19,109.47,1764619008.0,1749132288.0,295.56,59847839744.0,55831953408.0,25.24,5.11,117.2,25.32,215400.0,536047.0,28.2,48200.0,72893.0,29.38,71500.0,35540.0,28.27,108100.0,275187.0,269.75,24.9,23870.0,30124.0,7.87,1.3292,22.407,3.4274
