Datetime,Open,High,Low,Close,Volume
2022-08-22 09:30:00,169.69000244140625,169.7100067138672,168.92999267578125,169.52000427246094,3685094
2022-08-22 09:31:00,169.52000427246094,169.74000549316406,169.52000427246094,169.6999969482422,471038
2022-08-22 09:32:00,169.7100067138672,169.73680114746094,169.25999450683594,169.30999755859375,352459
2022-08-22 09:33:00,169.25,169.25,169.2100067138672,169.22000122070312,291817
2022-08-22 09:34:00,169.25,169.25,168.9409942626953,169.0399932861328,357077
2022-08-22 09:35:00,169.04010009765625,169.04010009765625,169.04010009765625,169.04010009765625,414994
2022-08-22 09:36:00,169.0399932861328,169.0800018310547,169.0059051513672,169.05999755859375,58095
2022-08-22 09:37:00,169.0,169.02999877929688,168.9199981689453,168.97000122070312,455048
2022-08-22 09:38:00,169.0399932861328,169.0406951904297,169.00999450683594,169.00999450683594,294641
2022-08-22 09:39:00,169.0,169.06500244140625,168.9499969482422,169.02999877929688,177649
2022-08-22 09:40:00,168.67999267578125,168.7100067138672,168.67999267578125,168.70089721679688,510236
2022-08-22 09:41:00,168.71499633789062,168.71499633789062,168.6199951171875,168.7100067138672,257627
2022-08-22 09:42:00,168.75,168.97999572753906,168.7100067138672,168.9499969482422,278384
2022-08-22 09:43:00,169.0,169.1699981689453,169.0,169.16000366210938,350545
2022-08-22 09:44:00,169.21499633789062,169.26010131835938,169.1199951171875,169.1199951171875,201510
2022-08-22 09:45:00,168.75,168.84410095214844,168.75,168.84410095214844,387033
2022-08-22 09:46:00,168.8009033203125,168.91900634765625,168.7899932861328,168.875,200177
2022-08-22 09:47:00,168.875,168.99000549316406,168.83999633789062,168.84500122070312,297260
2022-08-22 09:48:00,169.0,169.05999755859375,168.91000366210938,168.94000244140625,385865
2022-08-22 09:49:00,168.75,168.75999450683594,168.58999633789062,168.625,367471
2022-08-22 09:50:00,168.625,168.72999572753906,168.55999755859375,168.6699981689453,339848
2022-08-22 09:51:00,168.625,168.64300537109375,168.5500030517578,168.55990600585938,206815
2022-08-22 09:52:00,168.5,168.7100067138672,168.5,168.69500732421875,247706
2022-08-22 09:53:00,168.875,168.89999389648438,168.8350067138672,168.875,263072
2022-08-22 09:54:00,168.83999633789062,168.889892578125,168.83999633789062,168.8699951171875,156814
2022-08-22 09:55:00,169.0,169.0800018310547,169.0,169.0404052734375,363352
2022-08-22 09:56:00,169.0,169.0500030517578,169.0,169.0500030517578,200826
2022-08-22 09:57:00,169.0,169.0,168.97999572753906,168.97999572753906,168763
2022-08-22 09:58:00,168.98399353027344,169.05999755859375,168.9550018310547,169.02999877929688,157843
2022-08-22 09:59:00,169.02999877929688,169.10000610351562,168.9499969482422,168.9499969482422,182779
2022-08-22 10:00:00,168.9600067138672,168.97000122070312,168.77999877929688,168.85499572753906,228292
2022-08-22 10:01:00,168.85989379882812,168.91000366210938,168.80999755859375,168.88999938964844,103603
2022-08-22 10:02:00,168.77499389648438,168.8800048828125,168.7707977294922,168.8699951171875,178678
2022-08-22 10:03:00,168.8699951171875,168.98129272460938,168.8529052734375,168.9282989501953,95887
2022-08-22 10:04:00,169.1649932861328,169.1699981689453,169.0399932861328,169.12069702148438,256321
2022-08-22 10:05:00,169.12100219726562,169.2550048828125,169.05999755859375,169.2449951171875,188005
2022-08-22 10:06:00,169.22999572753906,169.30999755859375,169.13499450683594,169.2899932861328,177581
2022-08-22 10:07:00,169.28750610351562,169.2899932861328,169.07000732421875,169.1300048828125,112982
2022-08-22 10:08:00,169.13999938964844,169.13999938964844,168.91000366210938,168.9197998046875,178526
2022-08-22 10:09:00,168.9149932861328,169.0800018310547,168.84429931640625,169.07879638671875,176890
2022-08-22 10:10:00,169.07000732421875,169.1300048828125,168.80990600585938,168.81500244140625,152118
2022-08-22 10:11:00,168.81500244140625,169.05909729003906,168.80999755859375,169.0,152935
2022-08-22 10:12:00,168.99000549316406,169.0,168.8699951171875,168.9199981689453,126634
2022-08-22 10:13:00,168.9250030517578,169.01499938964844,168.8300018310547,168.83999633789062,130248
2022-08-22 10:14:00,168.84100341796875,169.0800018310547,168.83999633789062,168.98989868164062,133204
2022-08-22 10:15:00,168.9801025390625,169.0399932861328,168.83999633789062,168.91990661621094,156856
2022-08-22 10:16:00,168.91189575195312,169.11000061035156,168.89999389648438,169.05999755859375,165185
2022-08-22 10:17:00,169.0666961669922,169.11000061035156,168.9600067138672,169.00999450683594,126487
2022-08-22 10:18:00,169.02000427246094,169.02499389648438,168.85499572753906,168.875,118621
2022-08-22 10:19:00,168.8773956298828,168.9499969482422,168.77000427246094,168.91000366210938,142188
2022-08-22 10:20:00,168.9188995361328,168.9217987060547,168.77999877929688,168.8300018310547,120854
2022-08-22 10:21:00,168.82000732421875,168.8300018310547,168.6999969482422,168.75,134598
2022-08-22 10:22:00,168.7449951171875,168.8000030517578,168.69000244140625,168.6999969482422,118074
2022-08-22 10:23:00,168.6999969482422,168.7550048828125,168.58999633789062,168.6300048828125,156564
2022-08-22 10:24:00,168.6199951171875,168.6999969482422,168.58999633789062,168.59500122070312,104896
2022-08-22 10:25:00,168.64999389648438,168.73989868164062,168.62010192871094,168.65499877929688,228224
2022-08-22 10:26:00,168.6699981689453,168.83999633789062,168.6649932861328,168.80999755859375,151962
2022-08-22 10:27:00,168.80999755859375,168.94000244140625,168.79010009765625,168.92999267578125,179702
2022-08-22 10:28:00,168.9398956298828,168.94000244140625,168.72109985351562,168.7613067626953,137054
2022-08-22 10:29:00,168.76499938964844,168.7899932861328,168.6999969482422,168.72999572753906,104623
2022-08-22 10:30:00,168.7283935546875,168.8040008544922,168.6699981689453,168.7949981689453,94089
2022-08-22 10:31:00,168.7949981689453,168.8311004638672,168.74000549316406,168.7449951171875,79737
2022-08-22 10:32:00,168.74000549316406,168.74000549316406,168.6300048828125,168.64999389648438,115810
2022-08-22 10:33:00,168.64500427246094,168.77000427246094,168.6300048828125,168.64999389648438,110822
2022-08-22 10:34:00,168.64999389648438,168.64999389648438,168.5,168.5791015625,252517
2022-08-22 10:35:00,168.57000732421875,168.64999389648438,168.5500030517578,168.625,74315
2022-08-22 10:36:00,168.73500061035156,168.7449951171875,168.67010498046875,168.7100067138672,208950
2022-08-22 10:37:00,168.7100067138672,168.80499267578125,168.63999938964844,168.69500732421875,133409
2022-08-22 10:38:00,168.67999267578125,168.7899932861328,168.6699981689453,168.73500061035156,97113
2022-08-22 10:39:00,168.72999572753906,168.7799072265625,168.66000366210938,168.67430114746094,98767
2022-08-22 10:40:00,168.6750030517578,168.77000427246094,168.60000610351562,168.75669860839844,126683
2022-08-22 10:41:00,168.77000427246094,168.8800048828125,168.75160217285156,168.78500366210938,137612
2022-08-22 10:42:00,168.77999877929688,168.85989379882812,168.75999450683594,168.8000030517578,135309
2022-08-22 10:43:00,168.80999755859375,168.8249969482422,168.72000122070312,168.72120666503906,122127
2022-08-22 10:44:00,168.72000122070312,168.72999572753906,168.6199951171875,168.62989807128906,77611
2022-08-22 10:45:00,168.62339782714844,168.6990966796875,168.6199951171875,168.68209838867188,103094
2022-08-22 10:46:00,168.68499755859375,168.6999053955078,168.55999755859375,168.60000610351562,92436
2022-08-22 10:47:00,168.60009765625,168.6999969482422,168.5850067138672,168.60960388183594,125642
2022-08-22 10:48:00,168.6199951171875,168.7299041748047,168.5850067138672,168.6699981689453,89484
2022-08-22 10:49:00,168.66000366210938,168.66000366210938,168.55499267578125,168.5800018310547,88750
2022-08-22 10:50:00,168.5800018310547,168.63999938964844,168.52999877929688,168.5800018310547,134405
2022-08-22 10:51:00,168.57000732421875,168.57000732421875,168.3800048828125,168.41940307617188,256418
2022-08-22 10:52:00,168.4149932861328,168.52000427246094,168.375,168.3791961669922,187547
2022-08-22 10:53:00,168.3699951171875,168.38999938964844,168.27000427246094,168.2801055908203,177922
2022-08-22 10:54:00,168.27999877929688,168.2949981689453,168.17999267578125,168.25,208751
2022-08-22 10:55:00,168.25010681152344,168.3800048828125,168.1999969482422,168.2301025390625,182873
2022-08-22 10:56:00,168.22999572753906,168.25999450683594,168.1699981689453,168.2301025390625,156823
2022-08-22 10:57:00,168.23500061035156,168.25,168.1699981689453,168.2200927734375,127566
2022-08-22 10:58:00,168.21499633789062,168.22999572753906,168.1199951171875,168.125,126919
2022-08-22 10:59:00,168.1199951171875,168.16000366210938,168.05999755859375,168.0749969482422,132253
2022-08-22 11:00:00,168.07000732421875,168.14999389648438,168.00999450683594,168.10009765625,233720
2022-08-22 11:01:00,168.10499572753906,168.22000122070312,168.10499572753906,168.19000244140625,215402
2022-08-22 11:02:00,168.17999267578125,168.28990173339844,168.16000366210938,168.2550048828125,147833
2022-08-22 11:03:00,168.2530059814453,168.37620544433594,168.21009826660156,168.3300018310547,145862
2022-08-22 11:04:00,168.3300018310547,168.33999633789062,168.24000549316406,168.33580017089844,85827
2022-08-22 11:05:00,168.3350067138672,168.3800048828125,168.22999572753906,168.2899932861328,104489
2022-08-22 11:06:00,168.2899932861328,168.3800048828125,168.27999877929688,168.33250427246094,100455
2022-08-22 11:07:00,168.3300018310547,168.3300018310547,168.1999969482422,168.1999969482422,79063
2022-08-22 11:08:00,168.1999969482422,168.2949981689453,168.1999969482422,168.26499938964844,78243
2022-08-22 11:09:00,168.26800537109375,168.32000732421875,168.25,168.30499267578125,83490
2022-08-22 11:10:00,168.30799865722656,168.36500549316406,168.27000427246094,168.27999877929688,122500
2022-08-22 11:11:00,168.28500366210938,168.35000610351562,168.24000549316406,168.30760192871094,84674
2022-08-22 11:12:00,168.30499267578125,168.32000732421875,168.14999389648438,168.27999877929688,110071
2022-08-22 11:13:00,168.28480529785156,168.35000610351562,168.28480529785156,168.3350067138672,112043
2022-08-22 11:14:00,168.3350067138672,168.35000610351562,168.3000030517578,168.3249969482422,116592
2022-08-22 11:15:00,168.30999755859375,168.3800048828125,168.25999450683594,168.36500549316406,102777
2022-08-22 11:16:00,168.36500549316406,168.49000549316406,168.36000061035156,168.4700927734375,137004
2022-08-22 11:17:00,168.4700927734375,168.49000549316406,168.4199981689453,168.44500732421875,88792
2022-08-22 11:18:00,168.44500732421875,168.5,168.42999267578125,168.4925994873047,82860
2022-08-22 11:19:00,168.49000549316406,168.5500030517578,168.47300720214844,168.52020263671875,117222
2022-08-22 11:20:00,168.52090454101562,168.60000610351562,168.51499938964844,168.5749969482422,154945
2022-08-22 11:21:00,168.5800018310547,168.61500549316406,168.5500030517578,168.6118927001953,96126
2022-08-22 11:22:00,168.61500549316406,168.67999267578125,168.60000610351562,168.6649932861328,176902
2022-08-22 11:23:00,168.6699981689453,168.72999572753906,168.64999389648438,168.6614990234375,123833
2022-08-22 11:24:00,168.66009521484375,168.67999267578125,168.55999755859375,168.5800018310547,112977
2022-08-22 11:25:00,168.6208953857422,168.63999938964844,168.5,168.5500030517578,155104
2022-08-22 11:26:00,168.52999877929688,168.6199951171875,168.52999877929688,168.55499267578125,160033
2022-08-22 11:27:00,168.55990600585938,168.55999755859375,168.50999450683594,168.5299072265625,36513
2022-08-22 11:28:00,168.5399932861328,168.57000732421875,168.4600067138672,168.5050048828125,146780
2022-08-22 11:29:00,168.5,168.57730102539062,168.4250030517578,168.43499755859375,126889
2022-08-22 11:30:00,168.44000244140625,168.47999572753906,168.3699951171875,168.375,98620
2022-08-22 11:31:00,168.37010192871094,168.48590087890625,168.3300018310547,168.48590087890625,106977
2022-08-22 11:32:00,168.49000549316406,168.6300048828125,168.47999572753906,168.59800720214844,119515
2022-08-22 11:33:00,168.60000610351562,168.6300048828125,168.52999877929688,168.58999633789062,85876
2022-08-22 11:34:00,168.58999633789062,168.63999938964844,168.5399932861328,168.58099365234375,58696
2022-08-22 11:35:00,168.5800018310547,168.66000366210938,168.5500030517578,168.55999755859375,82179
2022-08-22 11:36:00,168.56500244140625,168.6199951171875,168.50999450683594,168.58999633789062,104181
2022-08-22 11:37:00,168.5850067138672,168.6199951171875,168.53500366210938,168.5399932861328,95961
2022-08-22 11:38:00,168.5301055908203,168.56500244140625,168.49000549316406,168.51499938964844,104681
2022-08-22 11:39:00,168.51499938964844,168.58999633789062,168.5,168.55999755859375,59587
2022-08-22 11:40:00,168.56500244140625,168.74000549316406,168.52999877929688,168.72000122070312,111861
2022-08-22 11:41:00,168.72000122070312,168.75990295410156,168.6999969482422,168.72999572753906,108162
2022-08-22 11:42:00,168.7209014892578,168.78500366210938,168.7209014892578,168.77090454101562,126951
2022-08-22 11:43:00,168.7707061767578,168.8000030517578,168.6300048828125,168.6300048828125,153921
2022-08-22 11:44:00,168.63499450683594,168.63999938964844,168.5500030517578,168.55999755859375,130783
2022-08-22 11:45:00,168.56509399414062,168.63999938964844,168.50999450683594,168.63499450683594,90463
2022-08-22 11:46:00,168.6300048828125,168.69000244140625,168.6199951171875,168.6699981689453,86845
2022-08-22 11:47:00,168.6649932861328,168.68499755859375,168.53500366210938,168.5399932861328,96808
2022-08-22 11:48:00,168.5500030517578,168.57000732421875,168.47999572753906,168.52499389648438,97012
2022-08-22 11:49:00,168.52940368652344,168.58140563964844,168.49029541015625,168.55599975585938,93523
2022-08-22 11:50:00,168.55499267578125,168.75999450683594,168.55499267578125,168.75,99827
2022-08-22 11:51:00,168.75,168.86000061035156,168.71499633789062,168.71499633789062,149906
2022-08-22 11:52:00,168.71009826660156,168.82000732421875,168.7100067138672,168.80999755859375,116228
2022-08-22 11:53:00,168.8000946044922,168.80999755859375,168.72999572753906,168.7808074951172,82198
2022-08-22 11:54:00,168.7899932861328,168.83999633789062,168.77999877929688,168.78500366210938,77445
2022-08-22 11:55:00,168.78500366210938,168.86000061035156,168.77000427246094,168.8350067138672,73830
2022-08-22 11:56:00,168.83990478515625,168.86000061035156,168.82000732421875,168.83999633789062,85038
2022-08-22 11:57:00,168.8300018310547,168.89999389648438,168.8000030517578,168.80999755859375,138970
2022-08-22 11:58:00,168.81500244140625,168.8249969482422,168.6750030517578,168.67999267578125,144049
2022-08-22 11:59:00,168.681396484375,168.82000732421875,168.681396484375,168.77000427246094,113980
2022-08-22 12:00:00,168.74000549316406,168.75999450683594,168.6999969482422,168.75,80780
2022-08-22 12:01:00,168.7449951171875,168.83999633789062,168.69000244140625,168.83949279785156,92713
2022-08-22 12:02:00,168.83999633789062,168.86070251464844,168.75,168.80999755859375,121054
2022-08-22 12:03:00,168.8094940185547,168.8249969482422,168.75,168.75999450683594,47760
2022-08-22 12:04:00,168.76499938964844,168.76499938964844,168.64999389648438,168.6905059814453,131916
2022-08-22 12:05:00,168.6999969482422,168.781005859375,168.69000244140625,168.75889587402344,80692
2022-08-22 12:06:00,168.75999450683594,168.8350067138672,168.75999450683594,168.78500366210938,75509
2022-08-22 12:07:00,168.77999877929688,168.80499267578125,168.65199279785156,168.65199279785156,69347
2022-08-22 12:08:00,168.65499877929688,168.685302734375,168.59100341796875,168.6699981689453,129500
2022-08-22 12:09:00,168.6699981689453,168.6699981689453,168.61000061035156,168.63259887695312,69372
2022-08-22 12:10:00,168.63499450683594,168.67999267578125,168.60000610351562,168.6649932861328,75692
2022-08-22 12:11:00,168.6699981689453,168.71099853515625,168.66000366210938,168.66000366210938,79068
2022-08-22 12:12:00,168.65499877929688,168.66000366210938,168.5800018310547,168.6199951171875,74623
2022-08-22 12:13:00,168.63499450683594,168.74000549316406,168.6300048828125,168.7050018310547,77692
2022-08-22 12:14:00,168.7100067138672,168.72000122070312,168.58009338378906,168.6199951171875,64077
2022-08-22 12:15:00,168.6199951171875,168.70989990234375,168.60000610351562,168.67550659179688,67085
2022-08-22 12:16:00,168.67999267578125,168.7100067138672,168.58999633789062,168.61500549316406,61197
2022-08-22 12:17:00,168.61000061035156,168.7100067138672,168.60000610351562,168.66000366210938,71019
2022-08-22 12:18:00,168.65310668945312,168.7899932861328,168.64999389648438,168.7550048828125,91507
2022-08-22 12:19:00,168.75929260253906,168.75929260253906,168.66000366210938,168.69619750976562,57919
2022-08-22 12:20:00,168.69000244140625,168.82000732421875,168.68499755859375,168.82000732421875,103110
2022-08-22 12:21:00,168.82000732421875,168.8800048828125,168.7899932861328,168.85690307617188,80201
2022-08-22 12:22:00,168.86000061035156,168.88999938964844,168.80999755859375,168.8509979248047,87274
2022-08-22 12:23:00,168.85000610351562,168.9149932861328,168.80999755859375,168.9149932861328,65131
2022-08-22 12:25:00,169.0095977783203,169.0399932861328,168.99000549316406,168.99000549316406,325408
2022-08-22 12:26:00,168.99000549316406,169.0050048828125,168.9499969482422,168.95010375976562,72645
2022-08-22 12:27:00,168.95249938964844,168.9600067138672,168.86000061035156,168.8699951171875,94814
2022-08-22 12:28:00,168.8614044189453,168.8699951171875,168.77999877929688,168.79010009765625,107017
2022-08-22 12:29:00,168.7928924560547,168.83990478515625,168.77000427246094,168.83990478515625,80536
2022-08-22 12:30:00,168.8300018310547,168.83999633789062,168.75,168.8350067138672,76141
2022-08-22 12:31:00,168.83999633789062,168.8408966064453,168.72000122070312,168.7550048828125,139862
2022-08-22 12:32:00,168.75,168.78990173339844,168.6999969482422,168.76400756835938,97708
2022-08-22 12:33:00,168.76499938964844,168.8249969482422,168.73500061035156,168.8079071044922,42926
2022-08-22 12:34:00,168.80499267578125,168.80999755859375,168.75,168.77000427246094,44864
2022-08-22 12:35:00,168.77000427246094,168.77999877929688,168.74000549316406,168.77000427246094,32821
2022-08-22 12:36:00,168.82000732421875,168.84500122070312,168.80999755859375,168.83999633789062,63080
2022-08-22 12:37:00,168.8350067138672,168.93760681152344,168.8300018310547,168.9199981689453,47726
2022-08-22 12:38:00,168.9250030517578,169.00999450683594,168.9199981689453,169.0050048828125,247927
2022-08-22 12:39:00,169.00999450683594,169.02000427246094,168.98500061035156,169.0050048828125,52038
2022-08-22 12:40:00,168.9705047607422,169.00990295410156,168.8699951171875,168.89999389648438,236460
2022-08-22 12:41:00,168.90499877929688,168.94700622558594,168.89999389648438,168.92999267578125,14558
2022-08-22 12:42:00,168.89999389648438,168.9156951904297,168.8636932373047,168.91000366210938,89725
2022-08-22 12:43:00,168.91000366210938,168.9149932861328,168.8699951171875,168.8809051513672,52382
2022-08-22 12:44:00,168.8800048828125,168.88499450683594,168.77999877929688,168.77999877929688,75214
2022-08-22 12:45:00,168.77999877929688,168.80099487304688,168.69000244140625,168.75999450683594,96536
2022-08-22 12:46:00,168.75999450683594,168.82000732421875,168.6999969482422,168.72999572753906,94990
2022-08-22 12:47:00,168.72999572753906,168.77499389648438,168.72500610351562,168.75259399414062,47509
2022-08-22 12:48:00,168.75889587402344,168.90989685058594,168.75,168.89089965820312,84641
2022-08-22 12:49:00,168.88999938964844,168.9600067138672,168.88999938964844,168.9149932861328,113670
2022-08-22 12:50:00,168.91000366210938,168.9199981689453,168.8000030517578,168.88499450683594,75704
2022-08-22 12:51:00,168.889892578125,168.89999389648438,168.86000061035156,168.8699951171875,37671
2022-08-22 12:52:00,168.86300659179688,168.99000549316406,168.86300659179688,168.94000244140625,73823
2022-08-22 12:53:00,168.9499969482422,168.97000122070312,168.92999267578125,168.9550018310547,26081
2022-08-22 12:54:00,168.9149932861328,168.97999572753906,168.9149932861328,168.9600067138672,90785
2022-08-22 12:55:00,168.96499633789062,168.97999572753906,168.91000366210938,168.92999267578125,45840
2022-08-22 12:56:00,168.94529724121094,168.94529724121094,168.89500427246094,168.9250030517578,81871
2022-08-22 12:57:00,168.92999267578125,168.94000244140625,168.85499572753906,168.85499572753906,64971
2022-08-22 12:58:00,168.85499572753906,168.92999267578125,168.8300018310547,168.8800048828125,65504
2022-08-22 12:59:00,168.8800048828125,168.9550018310547,168.8800048828125,168.92999267578125,60747
2022-08-22 13:00:00,168.9250030517578,168.9550018310547,168.85000610351562,168.86000061035156,59934
2022-08-22 13:01:00,168.8699951171875,168.97999572753906,168.85000610351562,168.94500732421875,85752
2022-08-22 13:02:00,168.94000244140625,168.94500732421875,168.83999633789062,168.84500122070312,54984
2022-08-22 13:03:00,168.8302001953125,168.8350067138672,168.75999450683594,168.8000030517578,83259
2022-08-22 13:04:00,168.7949981689453,168.80999755859375,168.72999572753906,168.7550048828125,86020
2022-08-22 13:05:00,168.7532958984375,168.7899932861328,168.69000244140625,168.7449951171875,75298
2022-08-22 13:06:00,168.74130249023438,168.8000030517578,168.71890258789062,168.74000549316406,74661
2022-08-22 13:07:00,168.72999572753906,168.7799072265625,168.67999267578125,168.70269775390625,82764
2022-08-22 13:08:00,168.70159912109375,168.7899932861328,168.6750030517578,168.75999450683594,110442
2022-08-22 13:09:00,168.7550048828125,168.85000610351562,168.7449951171875,168.80999755859375,79389
2022-08-22 13:10:00,168.8000030517578,168.85000610351562,168.77999877929688,168.85000610351562,40180
2022-08-22 13:11:00,168.72500610351562,168.73500061035156,168.61000061035156,168.65499877929688,202648
2022-08-22 13:12:00,168.66000366210938,168.74000549316406,168.6300048828125,168.72000122070312,64032
