Source: Hedge Fund Research Inc. Copyright 2023 HFR Inc. - www.hfr.com

Name,Ticker,Strategy,Substrategy,Region,Currency
HFRX Macro: Systematic Diversified CTA Index,HFRXSDV,,Systematic Diversified,Global,USD
Date,Daily ROR,Index Value
10/09/2020,0.2847%,1574.35
10/08/2020,0.2664%,1569.88
10/07/2020,0.1503%,1565.71
10/06/2020,-0.2286%,1563.36
10/05/2020,-0.1147%,1566.95
10/02/2020,-0.0309%,1568.75
10/01/2020,-0.1055%,1569.23
09/30/2020,0.0393%,1570.89
09/29/2020,0.5733%,1570.27
09/28/2020,0.5784%,1561.32
09/25/2020,0.132%,1552.34
09/24/2020,-0.5576%,1550.3
09/23/2020,-0.7592%,1558.99
09/22/2020,-0.1804%,1570.91
09/21/2020,-0.6906%,1573.75
09/18/2020,-0.0784%,1584.7
09/17/2020,-0.3236%,1585.94
09/16/2020,0.0653%,1591.09
09/15/2020,0.0497%,1590.05
09/14/2020,0.5384%,1589.26
09/11/2020,0.0933%,1580.75
09/10/2020,-0.0158%,1579.28
09/09/2020,0.4451%,1579.53
09/08/2020,-0.7178%,1572.53
09/04/2020,-0.8053%,1583.9
09/03/2020,-0.8076%,1596.76
09/02/2020,-0.0063%,1609.76
09/01/2020,0.3275%,1609.86
08/31/2020,0.4111%,1604.6
08/28/2020,0.0118%,1598.03
08/27/2020,-0.1147%,1597.84
08/26/2020,0.064%,1599.68
08/25/2020,-0.1667%,1598.66
08/24/2020,0.259%,1601.32
08/21/2020,-0.1469%,1597.19
08/20/2020,-0.3817%,1599.54
08/19/2020,-0.1749%,1605.67
08/18/2020,0.3652%,1608.48
08/17/2020,0.5074%,1602.63
08/14/2020,-0.238%,1594.54
08/13/2020,0.0648%,1598.34
08/12/2020,-0.3266%,1597.31
08/11/2020,-0.5901%,1602.54
08/10/2020,-0.1649%,1612.05
08/07/2020,-0.3087%,1614.72
08/06/2020,0.1459%,1619.72
08/05/2020,0.2186%,1617.36
08/04/2020,0.6064%,1613.83
08/03/2020,-0.1035%,1604.1
07/31/2020,-0.0197%,1605.76
07/30/2020,0.2828%,1606.08
07/29/2020,0.2159%,1601.55
07/28/2020,-0.0995%,1598.1
07/27/2020,0.7018%,1599.69
07/24/2020,-0.4252%,1588.54
07/23/2020,-0.1483%,1595.33
07/22/2020,0.1368%,1597.7
07/21/2020,0.1838%,1595.51
07/20/2020,0.3287%,1592.59
07/17/2020,0.1409%,1587.37
07/16/2020,-0.1299%,1585.14
07/15/2020,0.1373%,1587.2
07/14/2020,0.2876%,1585.02
07/13/2020,-0.1275%,1580.48
07/10/2020,0.0906%,1582.49
07/09/2020,0.0292%,1581.06
07/08/2020,0.1789%,1580.6
07/07/2020,-0.0594%,1577.78
07/06/2020,0.4735%,1578.72
07/02/2020,0.1574%,1571.28
07/01/2020,-0.4561%,1568.81
06/30/2020,0.0587%,1575.99
06/29/2020,0.0492%,1575.07
06/26/2020,0.0924%,1574.3
06/25/2020,0.2721%,1572.84
06/24/2020,-0.0391%,1568.58
06/23/2020,0.2203%,1569.19
06/22/2020,0.0254%,1565.74
06/19/2020,0.0005%,1565.34
06/18/2020,0.0941%,1565.33
06/17/2020,0.2262%,1563.86
06/16/2020,0.11%,1560.33
06/15/2020,0.065%,1558.62
06/12/2020,0.0458%,1557.61
06/11/2020,0.002%,1556.89
06/10/2020,0.241%,1556.86
06/09/2020,0.2472%,1553.12
06/08/2020,-0.0416%,1549.29
06/05/2020,-0.689%,1549.94
06/04/2020,-0.467%,1560.69
06/03/2020,-0.5424%,1568.01
06/02/2020,-0.8799%,1576.56
06/01/2020,-0.0275%,1590.56
05/29/2020,0.0428%,1591
05/28/2020,-0.0871%,1590.32
05/27/2020,0.0507%,1591.7
05/26/2020,-1.0871%,1590.9
05/22/2020,0.3447%,1608.38
05/21/2020,-0.0137%,1602.85
05/20/2020,-0.0472%,1603.07
05/19/2020,-0.5061%,1603.83
05/18/2020,-0.8141%,1611.99
05/15/2020,-0.0704%,1625.22
05/14/2020,0.3213%,1626.36
05/13/2020,0.3727%,1621.16
05/12/2020,0.1157%,1615.14
05/11/2020,-0.215%,1613.27
05/08/2020,-0.1316%,1616.74
05/07/2020,0.099%,1618.88
05/06/2020,0.0918%,1617.27
05/05/2020,-0.0987%,1615.79
05/04/2020,0.3625%,1617.39
05/01/2020,0.1199%,1611.54
04/30/2020,-0.1693%,1609.61
04/29/2020,-0.3283%,1612.34
04/28/2020,-0.1782%,1617.66
04/27/2020,-0.3397%,1620.54
04/24/2020,0.2344%,1626.07
04/23/2020,-0.1943%,1622.26
04/22/2020,-0.0506%,1625.42
04/21/2020,0.8077%,1626.25
04/20/2020,0.1282%,1613.22
04/17/2020,-0.3461%,1611.15
04/16/2020,0.1957%,1616.75
04/15/2020,1.0711%,1613.59
04/14/2020,0.0454%,1596.49
04/13/2020,-0.1045%,1595.76
04/09/2020,-0.1926%,1597.43
04/08/2020,0.0049%,1600.51
04/07/2020,-1.0747%,1600.44
04/06/2020,-0.5892%,1617.82
04/03/2020,0.3053%,1627.41
04/02/2020,0.0854%,1622.46
04/01/2020,0.585%,1621.07
03/31/2020,-0.0671%,1611.65
03/30/2020,0.6701%,1612.73
03/27/2020,0.1416%,1601.99
03/26/2020,-0.3612%,1599.73
03/25/2020,-0.5329%,1605.53
03/24/2020,-0.9572%,1614.13
03/23/2020,0.8863%,1629.73
03/20/2020,0.7114%,1615.41
03/19/2020,-0.7121%,1604
03/18/2020,0.0151%,1615.51
03/17/2020,-0.1939%,1615.26
03/16/2020,0.9414%,1618.4
03/13/2020,-2.0218%,1603.31
03/12/2020,0.3514%,1636.39
03/11/2020,0.3817%,1630.66
03/10/2020,-0.7129%,1624.46
03/09/2020,0.5924%,1636.13
03/06/2020,0.3246%,1626.49
03/05/2020,0.6931%,1621.23
03/04/2020,1.1297%,1610.07
03/03/2020,0.5114%,1592.08
03/02/2020,-0.6286%,1583.98
02/28/2020,-1.0315%,1594
02/27/2020,-0.945%,1610.61
02/26/2020,-0.8469%,1625.98
02/25/2020,-0.9143%,1639.87
02/24/2020,-1.3308%,1655
02/21/2020,-0.269%,1677.32
02/20/2020,0.3932%,1681.85
02/19/2020,0.6562%,1675.26
02/18/2020,0.131%,1664.34
02/14/2020,0.2246%,1662.16
02/13/2020,0.0771%,1658.44
02/12/2020,0.215%,1657.16
02/11/2020,0.4816%,1653.6
02/10/2020,0.4985%,1645.68
02/07/2020,0.2991%,1637.52
02/06/2020,0.6593%,1632.63
02/05/2020,0.4454%,1621.94
02/04/2020,0.5412%,1614.75
02/03/2020,-0.3575%,1606.05
01/31/2020,-0.3021%,1611.82
01/30/2020,-0.6193%,1616.7
01/29/2020,0.4308%,1626.78
01/28/2020,-0.0161%,1619.8
01/27/2020,-1.2706%,1620.06
01/24/2020,0.3173%,1640.91
01/23/2020,-0.2997%,1635.72
01/22/2020,0.3689%,1640.63
01/21/2020,-0.384%,1634.6
01/17/2020,0.5472%,1640.9
01/16/2020,0.3668%,1631.97
01/15/2020,0.0826%,1626.01
01/14/2020,0.1846%,1624.67
01/13/2020,-0.0197%,1621.68
01/10/2020,0.2925%,1622
01/09/2020,0.4169%,1617.27
01/08/2020,0.1787%,1610.55
01/07/2020,0.2039%,1607.68
01/06/2020,0.1847%,1604.41
01/03/2020,-0.3777%,1601.45
01/02/2020,0.5199%,1607.52
12/31/2019,-0.3746%,1599.21
12/30/2019,-0.4063%,1605.22
12/27/2019,0.3028%,1611.77
12/26/2019,0%,1606.9
12/24/2019,0.0279%,1606.9
12/23/2019,0.0779%,1606.45
12/20/2019,0.2839%,1605.2
12/19/2019,-0.2563%,1600.66
12/18/2019,-0.197%,1604.77
12/17/2019,-0.0385%,1607.94
12/16/2019,0.4999%,1608.56
12/13/2019,0.4913%,1600.56
12/12/2019,0.2411%,1592.73
12/11/2019,0.0404%,1588.9
12/10/2019,-0.1739%,1588.26
12/09/2019,0.11%,1591.02
12/06/2019,0.4076%,1589.28
12/05/2019,0.0555%,1582.82
12/04/2019,0.3552%,1581.95
12/03/2019,-0.8272%,1576.35
12/02/2019,-1.1525%,1589.5
11/29/2019,-0.4496%,1608.03
11/27/2019,0.4325%,1615.29
11/26/2019,0.3044%,1608.33
11/25/2019,0.5192%,1603.45
11/22/2019,0.1833%,1595.17
11/21/2019,-0.2472%,1592.25
11/20/2019,-0.1642%,1596.2
11/19/2019,0.0388%,1598.82
11/18/2019,0.0836%,1598.2
11/15/2019,0.3298%,1596.87
11/14/2019,0.2747%,1591.62
11/13/2019,-0.2457%,1587.26
11/12/2019,0.1243%,1591.17
11/11/2019,-0.0601%,1589.19
11/08/2019,-0.1784%,1590.15
11/07/2019,0.0718%,1592.99
11/06/2019,-0.1348%,1591.85
11/05/2019,0.0836%,1594
11/04/2019,0.4589%,1592.67
11/01/2019,0.089%,1585.39
10/31/2019,0.0466%,1583.98
10/30/2019,-0.0611%,1583.24
10/29/2019,-0.2284%,1584.21
10/28/2019,-0.1165%,1587.84
10/25/2019,0.3281%,1589.69
10/24/2019,0.2581%,1584.49
10/23/2019,0.2029%,1580.41
10/22/2019,0.2326%,1577.21
10/21/2019,-0.1946%,1573.55
10/18/2019,-0.3877%,1576.62
10/17/2019,-0.6609%,1582.76
10/16/2019,-0.0262%,1593.29
10/15/2019,0.299%,1593.7
10/14/2019,-0.2917%,1588.95
10/11/2019,-0.7687%,1593.6
10/10/2019,-0.8538%,1605.95
10/09/2019,-0.2294%,1619.78
10/08/2019,0.0849%,1623.5
10/07/2019,0.3901%,1622.12
10/04/2019,0.383%,1615.82
10/03/2019,-0.3713%,1609.65
10/02/2019,-0.7362%,1615.65
10/01/2019,-0.2618%,1627.64
09/30/2019,0.1169%,1631.91
09/27/2019,0.099%,1630
09/26/2019,0.2069%,1628.39
09/25/2019,0.1025%,1625.03
09/24/2019,0.0148%,1623.37
09/23/2019,0.5029%,1623.13
09/20/2019,0.334%,1615
09/19/2019,0.4833%,1609.63
09/18/2019,0.6721%,1601.88
09/17/2019,-0.1711%,1591.19
09/16/2019,-0.1462%,1593.92
09/13/2019,-0.852%,1596.25
09/12/2019,-0.096%,1609.97
09/11/2019,-0.2257%,1611.51
09/10/2019,-0.9829%,1615.16
09/09/2019,-0.3808%,1631.19
09/06/2019,-0.2292%,1637.43
09/05/2019,-1.2525%,1641.19
09/04/2019,-0.8406%,1662.01
09/03/2019,0.5208%,1676.1
08/30/2019,0.2186%,1667.41
08/29/2019,0.1607%,1663.78
08/28/2019,0.8012%,1661.11
08/27/2019,0.4483%,1647.9
08/26/2019,0.2464%,1640.55
08/23/2019,-0.2388%,1636.51
08/22/2019,-0.1604%,1640.43
08/21/2019,-0.2345%,1643.07
08/20/2019,0.3061%,1646.93
08/19/2019,-0.083%,1641.9
08/16/2019,-0.071%,1643.27
08/15/2019,0.6043%,1644.44
08/14/2019,0.2492%,1634.56
08/13/2019,0.0427%,1630.5
08/12/2019,0.1567%,1629.8
08/09/2019,-0.0097%,1627.25
08/08/2019,0.2911%,1627.41
08/07/2019,0.7425%,1622.68
08/06/2019,-0.5204%,1610.72
08/05/2019,-0.3887%,1619.15
08/02/2019,0.1554%,1625.47
08/01/2019,0.0768%,1622.95
07/31/2019,0.1176%,1621.7
07/30/2019,0.2508%,1619.8
07/29/2019,0.3904%,1615.74
07/26/2019,0.065%,1609.46
07/25/2019,-0.0666%,1608.42
07/24/2019,0.4796%,1609.49
07/23/2019,0.4237%,1601.81
07/22/2019,0.1449%,1595.05
07/19/2019,0.0644%,1592.74
07/18/2019,0.2383%,1591.71
07/17/2019,0.283%,1587.93
07/16/2019,0.3056%,1583.45
07/15/2019,0.5442%,1578.62
07/12/2019,-0.4032%,1570.08
07/11/2019,-0.1946%,1576.44
07/10/2019,-0.2805%,1579.51
07/09/2019,-0.1019%,1583.95
07/08/2019,-1.1729%,1585.57
07/05/2019,-0.3296%,1604.39
07/03/2019,1.0166%,1609.69
07/02/2019,0.5191%,1593.49
07/01/2019,0.8055%,1585.26
06/28/2019,0.2156%,1572.6
06/27/2019,0.1839%,1569.21
06/26/2019,-0.7821%,1566.33
06/25/2019,0.0039%,1578.68
06/24/2019,0.1646%,1578.62
06/21/2019,-0.8767%,1576.02
06/20/2019,0.2079%,1589.96
06/19/2019,0.5497%,1586.66
06/18/2019,0.7777%,1577.99
06/17/2019,0.1551%,1565.81
06/14/2019,0.398%,1563.39
06/13/2019,0.7784%,1557.19
06/12/2019,0.3214%,1545.16
06/11/2019,0.1746%,1540.21
06/10/2019,0.3434%,1537.53
06/07/2019,-0.1078%,1532.27
06/06/2019,0.2162%,1533.92
06/05/2019,0.6227%,1530.61
06/04/2019,-0.0753%,1521.14
06/03/2019,-0.1836%,1522.28
05/31/2019,-0.05%,1525.08
05/30/2019,-0.136%,1525.85
05/29/2019,0.3017%,1527.92
05/28/2019,0.1848%,1523.33
05/24/2019,0.0025%,1520.52
05/23/2019,-0.022%,1520.48
05/22/2019,0.2792%,1520.81
05/21/2019,0.0786%,1516.58
05/20/2019,-0.4955%,1515.39
05/17/2019,0.4822%,1522.93
05/16/2019,1.0703%,1515.62
05/15/2019,0.4381%,1499.57
05/14/2019,0.3003%,1493.03
05/13/2019,-0.3464%,1488.56
05/10/2019,-0.3134%,1493.74
05/09/2019,-0.5164%,1498.43
05/08/2019,-0.4014%,1506.21
05/07/2019,-0.377%,1512.28
05/06/2019,-0.127%,1518
05/03/2019,0.0523%,1519.93
05/02/2019,-0.3583%,1519.14
05/01/2019,-0.1248%,1524.6
04/30/2019,-0.1362%,1526.51
04/29/2019,0.1012%,1528.59
04/26/2019,0.1258%,1527.04
04/25/2019,0.2392%,1525.13
04/24/2019,0.7829%,1521.49
04/23/2019,0.307%,1509.67
04/22/2019,0.6183%,1505.05
04/18/2019,0.2916%,1495.8
04/17/2019,-0.2378%,1491.45
04/16/2019,0.0573%,1495
04/15/2019,-0.1478%,1494.15
04/12/2019,-0.3231%,1496.36
04/11/2019,0.0843%,1501.21
04/10/2019,0.1373%,1499.94
04/09/2019,-0.0309%,1497.89
04/08/2019,-0.0559%,1498.35
04/05/2019,0.0091%,1499.19
04/04/2019,-0.3005%,1499.05
04/03/2019,-0.0643%,1503.57
04/02/2019,0.364%,1504.54
04/01/2019,0.0014%,1499.08
03/29/2019,-0.0535%,1499.06
03/28/2019,0.0079%,1499.86
03/27/2019,0.0292%,1499.74
03/26/2019,0.0046%,1499.31
03/25/2019,0.0105%,1499.24
03/22/2019,-0.0036%,1499.08
03/21/2019,0.0038%,1499.14
03/20/2019,-0.0011%,1499.08
03/19/2019,0.0098%,1499.09
03/18/2019,-0.02%,1498.95
03/15/2019,-0.0018%,1499.25
03/14/2019,-0.0137%,1499.27
03/13/2019,-0.019%,1499.48
03/12/2019,0.0833%,1499.76
03/11/2019,0.237%,1498.52
03/08/2019,-0.6298%,1494.97
03/07/2019,1.1635%,1504.45
03/06/2019,1.1132%,1487.15
03/05/2019,0.0074%,1470.77
03/04/2019,0.583%,1470.67
03/01/2019,-0.3704%,1462.14
02/28/2019,0.0439%,1467.58
02/27/2019,-0.5669%,1466.93
02/26/2019,-0.037%,1475.3
02/25/2019,0.0063%,1475.84
02/22/2019,0.4323%,1475.75
02/21/2019,-0.3788%,1469.4
02/20/2019,0.0809%,1474.98
02/19/2019,0.7923%,1473.79
02/15/2019,-0.3333%,1462.21
02/14/2019,0.7746%,1467.1
02/13/2019,-0.7683%,1455.82
02/12/2019,-0.4388%,1467.09
02/11/2019,-0.3963%,1473.56
02/08/2019,0.5361%,1479.42
02/07/2019,1.0681%,1471.53
02/06/2019,0.2018%,1455.98
02/05/2019,0.6945%,1453.05
02/04/2019,-0.415%,1443.03
02/01/2019,-1.2827%,1449.04
01/31/2019,0.6999%,1467.87
01/30/2019,-0.0183%,1457.67
01/29/2019,0.1325%,1457.94
01/28/2019,0.2844%,1456.01
01/25/2019,-0.588%,1451.88
01/24/2019,0.7109%,1460.46
01/23/2019,0.0645%,1450.16
01/22/2019,0.7839%,1449.22
01/18/2019,-1.0474%,1437.95
01/17/2019,-0.5474%,1453.17
01/16/2019,-0.3781%,1461.17
01/15/2019,-0.018%,1466.71
01/14/2019,0.6517%,1466.98
01/11/2019,0.2636%,1457.48
01/10/2019,0.3337%,1453.65
01/09/2019,-1.247%,1448.81
01/08/2019,-0.5593%,1467.11
01/07/2019,-1.054%,1475.36
01/04/2019,-2.2087%,1491.08
01/03/2019,0.3178%,1524.75
01/02/2019,0.8666%,1519.92
12/31/2018,-0.4403%,1506.86
12/28/2018,-0.6216%,1513.53
12/27/2018,0.7042%,1523
12/26/2018,-0.2254%,1512.35
12/24/2018,0.215%,1515.76
12/21/2018,0.4563%,1512.51
12/20/2018,0.675%,1505.64
12/19/2018,-0.2762%,1495.55
12/18/2018,1.5181%,1499.69
12/17/2018,-0.2006%,1477.26
12/14/2018,0.7632%,1480.23
12/13/2018,-0.2592%,1469.02
12/12/2018,-0.94%,1472.84
12/11/2018,0.0639%,1486.81
12/10/2018,1.2682%,1485.86
12/07/2018,-0.9703%,1467.26
12/06/2018,0.9088%,1481.63
12/04/2018,-0.0764%,1468.29
12/03/2018,-1.3146%,1469.41
11/30/2018,0.2478%,1488.99
11/29/2018,-0.2197%,1485.3
11/28/2018,-0.1811%,1488.57
11/27/2018,0.5099%,1491.27
11/26/2018,-0.5136%,1483.71
11/23/2018,1.2095%,1491.37
11/21/2018,-0.556%,1473.55
11/20/2018,1.3516%,1481.79
11/19/2018,0.1025%,1462.02
11/16/2018,-1.1018%,1460.53
11/15/2018,-0.2783%,1476.8
11/14/2018,0.0002%,1480.92
11/13/2018,0.2613%,1480.92
11/12/2018,0.0359%,1477.06
11/09/2018,0.5636%,1476.53
11/08/2018,0.345%,1468.25
11/07/2018,-0.0699%,1463.21
11/06/2018,0.1003%,1464.23
11/05/2018,-0.0959%,1462.76
11/02/2018,0.1754%,1464.17
11/01/2018,-2.0726%,1461.6
10/31/2018,0.4132%,1492.54
10/30/2018,0.252%,1486.39
10/29/2018,-0.229%,1482.66
10/26/2018,-0.1615%,1486.06
10/25/2018,0.4415%,1488.47
10/24/2018,0.2663%,1481.92
10/23/2018,-0.312%,1477.99
10/22/2018,-0.1523%,1482.61
10/19/2018,0.1298%,1484.87
10/18/2018,0.3182%,1482.95
10/17/2018,0.4669%,1478.24
10/16/2018,-0.2143%,1471.37
10/15/2018,0.0063%,1474.54
10/12/2018,-0.3972%,1474.44
10/11/2018,-3.0179%,1480.32
10/10/2018,-1.1936%,1526.39
10/09/2018,-0.44%,1544.83
10/08/2018,-0.1586%,1551.65
10/05/2018,-0.2587%,1554.12
10/04/2018,-0.9506%,1558.15
10/03/2018,1.3343%,1573.1
10/02/2018,-0.6921%,1552.39
10/01/2018,0.9337%,1563.21
09/28/2018,0.4416%,1548.74
09/27/2018,0.7251%,1541.94
09/26/2018,-0.5619%,1530.83
09/25/2018,0.448%,1539.49
09/24/2018,0.7184%,1532.62
09/21/2018,-0.03%,1521.69
09/20/2018,-0.7455%,1522.14
09/19/2018,-0.9338%,1533.58
09/18/2018,0.6131%,1548.03
09/17/2018,-0.1081%,1538.6
09/14/2018,0.7042%,1540.26
09/13/2018,-0.8403%,1529.49
09/12/2018,-0.7484%,1542.45
09/11/2018,0.7472%,1554.08
09/10/2018,0.0983%,1542.56
09/07/2018,0.3108%,1541.04
09/06/2018,-0.8015%,1536.27
09/05/2018,-1.4088%,1548.68
09/04/2018,0.8285%,1570.81
08/31/2018,-0.01%,1557.91
08/30/2018,0.5316%,1558.06
08/29/2018,0.5486%,1549.82
08/28/2018,0.25%,1541.37
08/27/2018,-0.2034%,1537.52
08/24/2018,-0.7541%,1540.66
08/23/2018,0.9513%,1552.36
08/22/2018,0.0138%,1537.73
08/21/2018,-0.9833%,1537.52
08/20/2018,-0.4238%,1552.79
08/17/2018,0.1616%,1559.4
08/16/2018,-0.1845%,1556.88
08/15/2018,0.1979%,1559.76
08/14/2018,0.766%,1556.68
08/13/2018,0.0244%,1544.85
08/10/2018,0.3916%,1544.47
08/09/2018,0.2371%,1538.44
08/08/2018,-0.4045%,1534.8
08/07/2018,0.1778%,1541.04
08/06/2018,0.841%,1538.3
08/03/2018,-0.1803%,1525.47
08/02/2018,0.7204%,1528.23
08/01/2018,-0.008%,1517.3
07/31/2018,-0.2564%,1517.42
07/30/2018,-0.7031%,1521.32
07/27/2018,-0.3532%,1532.09
07/26/2018,0.8821%,1537.52
07/25/2018,-0.3603%,1524.08
07/24/2018,-0.2875%,1529.59
07/23/2018,0.1083%,1534
07/20/2018,-1.5565%,1532.34
07/19/2018,0.3719%,1556.57
07/18/2018,0.4962%,1550.8
07/17/2018,0.6677%,1543.15
07/16/2018,-1.3436%,1532.91
07/13/2018,0.5828%,1553.79
07/12/2018,0.5185%,1544.79
07/11/2018,-0.4449%,1536.82
07/10/2018,0.5256%,1543.69
07/09/2018,0.4226%,1535.61
07/06/2018,-0.8037%,1529.15
07/05/2018,0.3932%,1541.54
07/03/2018,-0.5467%,1535.5
07/02/2018,0.9248%,1543.94
06/29/2018,-0.4085%,1529.8
06/28/2018,0.4458%,1536.07
06/27/2018,0.9917%,1529.26
06/26/2018,0.4342%,1514.24
06/25/2018,-0.5867%,1507.69
06/22/2018,0.1192%,1516.59
06/21/2018,-0.7564%,1514.78
06/20/2018,0.1712%,1526.33
06/19/2018,-0.3617%,1523.72
06/18/2018,0.3243%,1529.25
06/15/2018,-1.0938%,1524.31
06/14/2018,0.7552%,1541.17
06/13/2018,0.5809%,1529.61
06/12/2018,0.1326%,1520.78
06/11/2018,0.1904%,1518.77
06/08/2018,-0.4305%,1515.88
06/07/2018,0.5625%,1522.43
06/06/2018,-0.6401%,1513.92
06/05/2018,0.1775%,1523.67
06/04/2018,-0.2981%,1520.97
06/01/2018,-0.1861%,1525.52
05/31/2018,-0.3218%,1528.36
05/30/2018,0.3543%,1533.29
05/29/2018,-1.3713%,1527.88
05/25/2018,-1.148%,1549.12
05/24/2018,-0.8965%,1567.11
05/23/2018,-0.7228%,1581.29
05/22/2018,-0.1509%,1592.8
05/21/2018,0.3579%,1595.21
05/18/2018,-0.2373%,1589.52
05/17/2018,0.3357%,1593.3
05/16/2018,0.3704%,1587.97
05/15/2018,0.7354%,1582.11
05/14/2018,0.3039%,1570.56
05/11/2018,-0.0974%,1565.8
05/10/2018,-0.198%,1567.33
05/09/2018,1.4865%,1570.44
05/08/2018,-0.6669%,1547.44
05/07/2018,1.3221%,1557.83
05/04/2018,0.1928%,1537.5
05/03/2018,-0.1053%,1534.54
05/02/2018,-0.0036%,1536.16
05/01/2018,-0.4327%,1536.21
04/30/2018,-0.0945%,1542.89
04/27/2018,0.0052%,1544.35
04/26/2018,0.2764%,1544.27
04/25/2018,-0.048%,1540.01
04/24/2018,-0.1196%,1540.75
04/23/2018,-0.6613%,1542.6
04/20/2018,-0.5778%,1552.87
04/19/2018,-0.485%,1561.89
04/18/2018,0.9032%,1569.5
04/17/2018,0.0842%,1555.45
04/16/2018,0.0892%,1554.14
04/13/2018,0.3309%,1552.76
04/12/2018,-0.1647%,1547.64
04/11/2018,1.2408%,1550.19
04/10/2018,0.9034%,1531.19
04/09/2018,0.2976%,1517.48
04/06/2018,-0.4792%,1512.98
04/05/2018,-0.8735%,1520.27
04/04/2018,0.1699%,1533.66
04/03/2018,0.2051%,1531.06
04/02/2018,-0.5758%,1527.93
03/29/2018,-0.4365%,1536.78
03/28/2018,-0.7856%,1543.51
03/27/2018,-0.9991%,1555.74
03/26/2018,0.6792%,1571.44
03/23/2018,0.9396%,1560.83
03/22/2018,-0.2694%,1546.31
03/21/2018,0.8434%,1550.48
03/20/2018,0.5669%,1537.52
03/19/2018,-0.1745%,1528.85
03/16/2018,0.2517%,1531.52
03/15/2018,-0.1367%,1527.68
03/14/2018,-0.4241%,1529.77
03/13/2018,0.2325%,1536.28
03/12/2018,-0.0776%,1532.72
03/09/2018,0.3736%,1533.91
03/08/2018,-0.5752%,1528.2
03/07/2018,-0.4236%,1537.04
03/06/2018,0.4235%,1543.58
03/05/2018,0.3108%,1537.07
03/02/2018,0.9509%,1532.31
03/01/2018,-1.4554%,1517.87
02/28/2018,-0.9386%,1540.29
02/27/2018,0.1389%,1554.89
02/26/2018,-0.3088%,1552.73
02/23/2018,-0.4763%,1557.54
02/22/2018,-0.0473%,1564.99
02/21/2018,0.1389%,1565.73
02/20/2018,-0.4188%,1563.56
02/16/2018,-0.0301%,1570.14
02/15/2018,0.389%,1570.61
02/14/2018,1.513%,1564.52
02/13/2018,0.3532%,1541.21
02/12/2018,0.2991%,1535.78
02/09/2018,-1.881%,1531.2
02/08/2018,0.1429%,1560.55
02/07/2018,-1.0664%,1558.33
02/06/2018,-1.9231%,1575.12
02/05/2018,-2.0779%,1606.01
02/02/2018,-1.9161%,1640.09
02/01/2018,0.5695%,1672.13
01/31/2018,0.491%,1662.66
01/30/2018,-1.1942%,1654.54
01/29/2018,-1.1243%,1674.53
01/26/2018,0.4697%,1693.57
01/25/2018,-0.3112%,1685.66
01/24/2018,0.7293%,1690.92
01/23/2018,0.5773%,1678.68
01/22/2018,0.6734%,1669.04
01/19/2018,0.2245%,1657.88
01/18/2018,0.023%,1654.16
01/17/2018,0.1412%,1653.78
01/16/2018,-0.0539%,1651.45
01/12/2018,1.3235%,1652.34
01/11/2018,0.2433%,1630.76
01/10/2018,0.1971%,1626.8
01/09/2018,0.0068%,1623.6
01/08/2018,0.0061%,1623.49
01/05/2018,0.292%,1623.39
01/04/2018,1.2331%,1618.67
01/03/2018,1.1762%,1598.95
01/02/2018,-0.4547%,1580.36
12/29/2017,-0.1499%,1587.58
12/28/2017,-0.1464%,1589.96
12/27/2017,-0.1961%,1592.29
12/26/2017,0.6297%,1595.42
12/22/2017,0.4081%,1585.44
12/21/2017,0.4751%,1578.99
12/20/2017,0.1637%,1571.53
12/19/2017,-0.1691%,1568.96
12/18/2017,0.2631%,1571.62
12/15/2017,0.6091%,1567.49
12/14/2017,0.0387%,1558
12/13/2017,-0.8614%,1557.4
12/12/2017,-0.2096%,1570.93
12/11/2017,0.7613%,1574.23
12/08/2017,0.6628%,1562.34
12/07/2017,1.7502%,1552.05
12/06/2017,-1.2622%,1525.36
12/05/2017,-0.2926%,1544.85
12/04/2017,-0.5509%,1549.39
12/01/2017,0.0864%,1557.97
11/30/2017,0.4665%,1556.63
11/29/2017,-0.8972%,1549.4
11/28/2017,0.0179%,1563.42
11/27/2017,-0.5172%,1563.14
11/24/2017,0.9349%,1571.27
11/22/2017,-0.0393%,1556.72
11/21/2017,1.1553%,1557.33
11/20/2017,0.0179%,1539.54
11/17/2017,0.1769%,1539.27
11/16/2017,0.7701%,1536.55
11/15/2017,-0.6568%,1524.81
11/14/2017,-0.5435%,1534.89
11/13/2017,0.0277%,1543.28
11/10/2017,-0.7782%,1542.85
11/09/2017,-0.409%,1554.95
11/08/2017,-0.0033%,1561.34
11/07/2017,-0.0794%,1561.39
11/06/2017,0.6451%,1562.63
11/03/2017,0.6007%,1552.62
11/02/2017,-0.4216%,1543.34
11/01/2017,0.8676%,1549.88
10/31/2017,0.8675%,1536.55
10/30/2017,-0.0097%,1523.33
10/27/2017,0.5278%,1523.48
10/26/2017,0.5206%,1515.48
10/25/2017,-0.1817%,1507.63
10/24/2017,0.199%,1510.38
10/23/2017,-0.5266%,1507.38
10/20/2017,0.2125%,1515.36
10/19/2017,-0.2984%,1512.15
10/18/2017,0.207%,1516.67
10/17/2017,-0.1998%,1513.54
10/16/2017,0.7801%,1516.57
10/13/2017,0.5921%,1504.83
10/12/2017,-0.0458%,1495.97
10/11/2017,0.4721%,1496.66
10/10/2017,0.7486%,1489.62
10/09/2017,0.1514%,1478.56
