,Date Time,Tick Number,Open,High,Low,Close,Cumulative Volume,Cumulative Buy Volume,Cumulative Sell Volume,Cumulative Ticks,Cumulative Dollar Value,Threshold,VPIN
17,2022-06-12 11:10:34,3998,12725.0,12923.0,12673.0,12796.0,3523206.0,1697441.0,1825765.0,240,45105674017.0,3500000,0.036422508363121546
18,2022-06-12 11:11:20,4073,12802.0,12847.0,12768.0,12840.0,3538061.0,1755152.0,1782909.0,75,45300760658.0,3500000,0.007845257614269512
19,2022-06-12 11:13:17,4151,12823.0,12977.0,12816.0,12896.0,3527102.0,1886765.0,1640337.0,78,45551094208.0,3500000,0.06986698995379209
20,2022-06-12 11:43:41,4296,12891.0,13064.0,12851.0,13048.0,3506937.0,1662871.0,1844066.0,145,45548733921.0,3500000,0.051667594827052785
21,2022-06-13 09:09:21,4677,13036.0,13088.0,12895.0,13003.0,3504557.0,1888933.0,1615624.0,381,45575821255.0,3500000,0.07798674696973112
22,2022-06-13 09:14:51,4863,13008.0,13094.0,12837.0,12876.0,3539639.0,1956140.0,1583499.0,186,45816140244.0,3500000,0.10527655503852229
23,2022-06-13 09:18:08,4997,12858.0,13036.0,12842.0,12938.0,3562049.0,1869358.0,1692691.0,134,46109983751.0,3500000,0.04959701565026197
24,2022-06-13 09:24:59,5123,12936.0,13035.0,12854.0,12958.0,3546217.0,1829458.0,1716759.0,126,45806542232.0,3500000,0.03178006309258571
25,2022-06-13 09:38:17,5354,12965.0,13132.0,12899.0,13053.0,3555684.0,1697873.0,1857811.0,231,46199212225.0,3500000,0.044980937563630516
26,2022-06-13 09:50:23,5507,13061.0,13101.0,12819.0,12846.0,3511128.0,1429253.0,2081875.0,153,45565029700.0,3500000,0.18587246036031727
27,2022-06-13 09:51:43,5586,12844.0,13001.0,12835.0,12997.0,3527754.0,2077569.0,1450185.0,79,45619362327.0,3500000,0.17784233254359572
28,2022-06-13 09:51:54,5667,13001.0,13127.0,12998.0,13043.0,3561861.0,1659830.0,1902031.0,81,46548443653.0,3500000,0.06799844238728013
29,2022-06-13 09:58:35,5774,13060.0,13391.0,13047.0,13341.0,3579834.0,2397791.0,1182043.0,107,47321179671.0,3500000,0.33961016069460204
30,2022-06-13 10:00:39,5866,13330.0,13330.0,13228.0,13258.0,3578574.0,1520157.0,2058417.0,92,47484182576.0,3500000,0.15041186796752
31,2022-06-13 10:30:05,6027,13276.0,13423.0,13260.0,13385.0,3501159.0,1635227.0,1865932.0,161,46649487600.0,3500000,0.06589389399338905
32,2022-06-13 11:59:25,6380,13383.0,13432.0,13070.0,13143.0,3503902.0,1828032.0,1675870.0,353,46392245790.0,3500000,0.043426442862842626
33,2022-06-13 12:29:26,6607,13159.0,13458.0,13136.0,13408.0,3541238.0,1833570.0,1707668.0,227,47216275303.0,3500000,0.03555310318030022
34,2022-06-14 09:45:30,6912,13401.0,13649.0,13354.0,13600.0,3502308.0,1563283.0,1939025.0,305,47119157434.0,3500000,0.1072841109348464
35,2022-06-14 10:02:38,7092,13598.0,13696.0,13480.0,13529.0,3522327.0,1842808.0,1679519.0,180,47893104052.0,3500000,0.046358273947875936
36,2022-06-14 10:17:32,7251,13539.0,13942.0,13517.0,13899.0,3587246.0,2102508.0,1484738.0,159,49454239328.0,3500000,0.17221288977672566
37,2022-06-14 11:22:49,7477,13900.0,13901.0,13472.0,13472.0,3534273.0,1753228.0,1781045.0,226,48281456764.0,3500000,0.007870642703605522
38,2022-06-14 11:44:35,7608,13469.0,13488.0,13401.0,13401.0,3534826.0,1567916.0,1966910.0,131,47552351485.0,3500000,0.11287514576389333
39,2022-06-15 09:12:45,7863,13412.0,13619.0,13362.0,13605.0,3504910.0,1731140.0,1773770.0,255,47286550747.0,3500000,0.012162937136759575
40,2022-06-15 09:37:22,8024,13610.0,13857.0,13562.0,13688.0,3538925.0,2034833.0,1504092.0,161,48515404747.0,3500000,0.1499723786178006
41,2022-06-15 09:53:57,8146,13708.0,13828.0,13643.0,13813.0,3501450.0,1857345.0,1644105.0,122,47978848256.0,3500000,0.06090048408516472
42,2022-06-15 11:52:12,8410,13823.0,13958.0,13709.0,13711.0,3518956.0,1885943.0,1633013.0,264,48685991865.0,3500000,0.07187643153253408
43,2022-06-18 10:11:37,8807,13723.0,14122.0,13651.0,14107.0,3529145.0,2085329.0,1443816.0,397,48912762257.0,3500000,0.18177575588421557
44,2022-06-19 09:24:23,9192,14106.0,14118.0,13680.0,13747.0,3508750.0,1672522.0,1836228.0,385,48558695668.0,3500000,0.04665650160313502
45,2022-06-20 09:22:23,9655,13745.0,13900.0,13549.0,13855.0,3538735.0,1567014.0,1971721.0,463,48722224222.0,3500000,0.11436487897511399
46,2022-06-20 09:33:58,9785,13854.0,13925.0,13776.0,13791.0,3558617.0,1499086.0,2059531.0,130,49257416068.0,3500000,0.15748955282347046
47,2022-06-20 09:34:02,9855,13800.0,13919.0,13800.0,13902.0,3500000.0,2093726.0,1406274.0,70,48549589437.0,3500000,0.19641485714285714
48,2022-06-20 09:43:34,9959,13890.0,13894.0,13767.0,13773.0,3500670.0,1266066.0,2234604.0,104,48357468952.0,3500000,0.27667217989699117
49,2022-06-20 11:45:23,10195,13771.0,13801.0,13498.0,13516.0,3518493.0,1710372.0,1808121.0,236,48186957848.0,3500000,0.02778149622579894
50,2022-06-21 12:23:49,10596,13508.0,13601.0,13286.0,13372.0,3509415.0,1928809.0,1580606.0,401,47166227977.0,3500000,0.09921967051488638
51,2022-06-22 10:20:12,10892,13374.0,13483.0,13180.0,13328.0,3539171.0,1455163.0,2084008.0,296,47158023650.0,3500000,0.17768144008865353
52,2022-06-25 09:19:45,11236,13316.0,13537.0,13288.0,13464.0,3574889.0,1737587.0,1837302.0,344,47997620319.0,3500000,0.027893173746093933
53,2022-06-25 11:32:56,11635,13465.0,13590.0,13248.0,13331.0,3508862.0,1696052.0,1812810.0,399,47133875413.0,3500000,0.03327517582623654
54,2022-06-25 12:20:22,11891,13348.0,13414.0,13049.0,13093.0,3505225.0,1688949.0,1816276.0,256,46664256673.0,3500000,0.036324914948398464
55,2022-06-26 09:47:17,12179,13079.0,13146.0,12992.0,13115.0,3503200.0,1706634.0,1796566.0,288,45737681650.0,3500000,0.025671386161224025
56,2022-06-26 10:48:10,12431,13108.0,13380.0,12969.0,13377.0,3533712.0,1909568.0,1624144.0,252,46493631348.0,3500000,0.08077172106838361
57,2022-06-27 09:19:59,12782,13369.0,13551.0,13122.0,13122.0,3542308.0,1668502.0,1873806.0,351,47322247466.0,3500000,0.05795769311985293
58,2022-06-27 10:14:03,13027,13122.0,13137.0,12869.0,13019.0,3501503.0,1667754.0,1833749.0,245,45481746773.0,3500000,0.047406785029171755
59,2022-06-27 12:29:31,13351,13019.0,13220.0,12966.0,13122.0,3506812.0,1708550.0,1798262.0,324,45981956265.0,3500000,0.0255822097107002
60,2022-06-28 10:27:15,13719,13145.0,13505.0,13085.0,13505.0,3502592.0,2052317.0,1450275.0,368,46425378843.0,3500000,0.17188470709691567
61,2022-06-29 10:07:14,14154,13523.0,13918.0,13502.0,13716.0,3500465.0,1757755.0,1742710.0,435,48125283297.0,3500000,0.004298000408517154
62,2022-07-02 10:18:06,14918,13702.0,13900.0,13565.0,13772.0,3533710.0,1726779.0,1806931.0,764,48432274359.0,3500000,0.022682110303335588
63,2022-07-03 09:08:44,15216,13779.0,13814.0,13626.0,13632.0,3502750.0,1572878.0,1929872.0,298,48052044381.0,3500000,0.10191820712297481
64,2022-07-03 12:03:42,15616,13628.0,13881.0,13607.0,13766.0,3518529.0,1825030.0,1693499.0,400,48323861640.0,3500000,0.03738238337668952
65,2022-07-04 10:34:04,15918,13762.0,13807.0,13440.0,13522.0,3508754.0,1819654.0,1689100.0,302,47878627805.0,3500000,0.03720808013328948
66,2022-07-05 12:15:53,16428,13521.0,13979.0,13506.0,13887.0,3504663.0,1693349.0,1811314.0,510,48130255243.0,3500000,0.033659441720930085
67,2022-07-06 10:42:19,16902,13885.0,13923.0,13659.0,13917.0,3520969.0,1937271.0,1583698.0,474,48532327448.0,3500000,0.10041923118323394
68,2022-07-09 10:08:12,17263,13918.0,14548.0,13907.0,14509.0,3500406.0,1561998.0,1938408.0,361,49586283732.0,3500000,0.10753324042982443
69,2022-07-11 11:11:08,17855,14493.0,14503.0,14203.0,14250.0,3519136.0,1778581.0,1740555.0,592,50515842393.0,3500000,0.010805493166504506
70,2022-07-11 12:28:05,18115,14269.0,14506.0,14250.0,14419.0,3500087.0,1889114.0,1610973.0,260,50407522103.0,3500000,0.07946688182322326
71,2022-07-12 10:07:02,18635,14437.0,14845.0,14406.0,14717.0,3504144.0,1710764.0,1793380.0,520,51340058346.0,3500000,0.02357665666707761
72,2022-07-13 09:17:58,19107,14732.0,14914.0,14464.0,14473.0,3501965.0,1789458.0,1712507.0,472,51487351218.0,3500000,0.021973663357572105
73,2022-07-16 09:22:07,19653,14458.0,14572.0,14269.0,14363.0,3518348.0,1801762.0,1716586.0,546,50673748664.0,3500000,0.024209089038378238
74,2022-07-17 10:21:50,20188,14351.0,14471.0,13894.0,14013.0,3517268.0,1722250.0,1795018.0,535,49793476335.0,3500000,0.020688784590767607
75,2022-07-19 12:08:25,20841,14001.0,14079.0,13752.0,14059.0,3557031.0,1944918.0,1612113.0,653,49628773778.0,3500000,0.09356258070283897
76,2022-07-20 11:51:07,21244,14073.0,14289.0,13948.0,14261.0,3507038.0,1895339.0,1611699.0,403,49355178351.0,3500000,0.08087736716853368
77,2022-07-23 09:22:48,21587,14257.0,14316.0,14066.0,14245.0,3554220.0,1896822.0,1657398.0,343,50434669076.0,3500000,0.0673633033408174
78,2022-07-23 09:41:17,21827,14227.0,14269.0,13987.0,14073.0,3517034.0,1766346.0,1750688.0,240,49669011142.0,3500000,0.004452046809897203
79,2022-07-23 09:51:26,22057,14063.0,14192.0,13991.0,14141.0,3503988.0,1462834.0,2041154.0,230,49399184776.0,3500000,0.16504622732726254
80,2022-07-23 10:05:43,22328,14134.0,14193.0,13953.0,14152.0,3536034.0,1844429.0,1691605.0,271,49654035264.0,3500000,0.04321904144586845
81,2022-07-23 11:57:52,22644,14168.0,14178.0,13847.0,13910.0,3533230.0,1307482.0,2225748.0,316,49369318235.0,3500000,0.2598942044531491
82,2022-07-24 09:11:18,22949,13919.0,13986.0,13476.0,13557.0,3532565.0,2064605.0,1467960.0,305,48731550895.0,3500000,0.16889851991400018
83,2022-07-24 10:15:28,23282,13549.0,13818.0,13493.0,13499.0,3509304.0,1937641.0,1571663.0,333,47792801690.0,3500000,0.10428791578045105
84,2022-07-25 10:02:15,23894,13479.0,13567.0,13121.0,13209.0,3506957.0,1719093.0,1787864.0,612,46712976801.0,3500000,0.019609878307604
85,2022-07-25 11:23:40,24224,13212.0,13671.0,13185.0,13598.0,3500638.0,2036154.0,1464484.0,330,46772398967.0,3500000,0.1633045176336428
86,2022-07-26 09:11:33,24587,13582.0,13582.0,13363.0,13574.0,3519838.0,1980301.0,1539537.0,363,47457185761.0,3500000,0.12522280854971166
87,2022-07-26 12:26:48,25040,13574.0,13716.0,13439.0,13607.0,3509073.0,1671965.0,1837108.0,453,47779225916.0,3500000,0.04706171686938402
88,2022-07-27 09:51:26,25244,13607.0,13685.0,13380.0,13404.0,3504725.0,1507911.0,1996814.0,204,47530873659.0,3500000,0.13949824879270128
89,2022-07-30 09:06:28,25496,13410.0,13567.0,13354.0,13446.0,3503460.0,1515356.0,1988104.0,252,47113030024.0,3500000,0.13493746182345454
90,2022-07-30 09:06:33,25569,13443.0,13470.0,13385.0,13385.0,3511357.0,1407122.0,2104235.0,73,47162071315.0,3500000,0.1985309383238446
91,2022-07-30 09:14:43,25680,13387.0,13493.0,13326.0,13326.0,3530217.0,1612917.0,1917300.0,111,47282513051.0,3500000,0.08622217840999576
92,2022-07-30 10:28:05,25912,13323.0,13410.0,13253.0,13276.0,3526239.0,1630852.0,1895387.0,232,46947336946.0,3500000,0.07501902168287515
93,2022-07-30 11:17:30,26073,13280.0,13503.0,13275.0,13354.0,3515321.0,2242011.0,1273310.0,161,47093474543.0,3500000,0.275565446228097
94,2022-07-31 09:45:42,26456,13352.0,13526.0,13196.0,13486.0,3520031.0,1965483.0,1554548.0,383,46923771339.0,3500000,0.11674186960285293
95,2022-07-31 11:23:26,26753,13479.0,13641.0,13435.0,13640.0,3509554.0,1811347.0,1698207.0,297,47525098002.0,3500000,0.032237714535807115
96,2022-08-01 09:42:32,27046,13656.0,13790.0,13610.0,13749.0,3519168.0,1817341.0,1701827.0,293,48225523907.0,3500000,0.0328242357284449
97,2022-08-02 12:18:35,27472,13753.0,13936.0,13753.0,13876.0,3517298.0,1836566.0,1680732.0,426,48657489770.0,3500000,0.044305031873898656
98,2022-08-03 09:18:12,27693,13886.0,14086.0,13798.0,14044.0,3526291.0,1686112.0,1840179.0,221,49146435543.0,3500000,0.04369094893189473
99,2022-08-03 10:15:50,27916,14044.0,14268.0,14040.0,14268.0,3508683.0,1699902.0,1808781.0,223,49639031060.0,3500000,0.031031301488336223
100,2022-08-03 11:28:37,28095,14256.0,14319.0,14029.0,14029.0,3576502.0,1580728.0,1995774.0,179,50804433530.0,3500000,0.11604802681502764
101,2022-08-03 12:10:14,28228,14039.0,14197.0,14039.0,14186.0,3593548.0,1942745.0,1650803.0,133,50742234494.0,3500000,0.08124060121083676
102,2022-08-03 12:24:06,28359,14189.0,14225.0,14133.0,14195.0,3502413.0,1805446.0,1696967.0,131,49667978649.0,3500000,0.030972646572520145
103,2022-08-03 12:29:30,28484,14196.0,14377.0,14140.0,14140.0,3503863.0,1657715.0,1846148.0,125,50052699478.0,3500000,0.05377864374263491
104,2022-08-06 09:10:29,28664,14133.0,14147.0,13838.0,13900.0,3511407.0,1476791.0,2034616.0,180,49042622416.0,3500000,0.15886082131749465
105,2022-08-06 09:39:34,28904,13909.0,13916.0,13444.0,13444.0,3555381.0,1551931.0,2003450.0,240,48625771553.0,3500000,0.12699595345759007
106,2022-08-06 10:19:37,29112,13444.0,13628.0,13348.0,13626.0,3525183.0,1924905.0,1600278.0,208,47496920669.0,3500000,0.09208798521949073
107,2022-08-06 11:16:04,29324,13630.0,13744.0,13583.0,13630.0,3502454.0,1703302.0,1799152.0,212,47855753053.0,3500000,0.027366526441175244
108,2022-08-06 12:29:16,29557,13620.0,13971.0,13620.0,13966.0,3552664.0,1995266.0,1557398.0,233,49129458628.0,3500000,0.12325060855740931
109,2022-08-09 09:36:34,29823,13959.0,14143.0,13900.0,14065.0,3528949.0,1921487.0,1607462.0,266,49509549768.0,3500000,0.08898541747132079
110,2022-08-09 10:06:54,29972,14054.0,14345.0,14021.0,14339.0,3521856.0,1898312.0,1623544.0,149,50061186616.0,3500000,0.07801795416961965
111,2022-08-09 10:24:12,30130,14349.0,14522.0,14327.0,14439.0,3515485.0,1419566.0,2095919.0,158,50798544718.0,3500000,0.19239251483081282
112,2022-08-10 09:07:04,30461,14445.0,14592.0,14206.0,14252.0,3507623.0,1516463.0,1991160.0,331,50314383620.0,3500000,0.13533295910079277
113,2022-08-10 11:11:44,30837,14219.0,14219.0,13955.0,14057.0,3503230.0,1735268.0,1767962.0,376,49501012469.0,3500000,0.009332530264926938
114,2022-08-13 09:08:09,31076,14054.0,14054.0,13525.0,13557.0,3564771.0,1690543.0,1874228.0,239,48913766982.0,3500000,0.05152785410339121
115,2022-08-13 09:08:13,31146,13563.0,13633.0,13518.0,13585.0,3500000.0,1895000.0,1605000.0,70,47574585000.0,3500000,0.08285714285714285
116,2022-08-13 09:15:29,31286,13583.0,13688.0,13508.0,13613.0,3550118.0,1951630.0,1598488.0,140,48201410906.0,3500000,0.09947331328141769
117,2022-08-13 09:33:26,31478,13616.0,13629.0,13442.0,13508.0,3523763.0,1717060.0,1806703.0,192,47719654931.0,3500000,0.02543956560075124
118,2022-08-13 10:22:09,31802,13513.0,13638.0,13451.0,13545.0,3510089.0,1632462.0,1877627.0,324,47543813779.0,3500000,0.06984580732853213
119,2022-08-13 11:45:40,32100,13538.0,13862.0,13524.0,13608.0,3508050.0,1551208.0,1956842.0,298,47905667937.0,3500000,0.11562948076566754
120,2022-08-14 09:07:10,32373,13609.0,13794.0,13571.0,13653.0,3531377.0,1708651.0,1822726.0,273,48333902305.0,3500000,0.032303263004771224
121,2022-08-14 09:37:23,32701,13636.0,13666.0,13403.0,13600.0,3505619.0,1913429.0,1592190.0,328,47494005669.0,3500000,0.09163545724735062
122,2022-08-14 10:26:51,32955,13625.0,13625.0,13195.0,13326.0,3520034.0,1751217.0,1768817.0,254,46910526463.0,3500000,0.00499995170501194
123,2022-08-14 11:59:45,33197,13322.0,13456.0,13203.0,13224.0,3521164.0,1784876.0,1736288.0,242,47007531450.0,3500000,0.013798846063404034
124,2022-08-15 10:42:15,33527,13241.0,13424.0,13091.0,13336.0,3518187.0,1762807.0,1755380.0,330,46604819908.0,3500000,0.002111030482461563
125,2022-08-15 11:16:59,33770,13326.0,13326.0,13066.0,13074.0,3559899.0,1709119.0,1850780.0,243,46949704633.0,3500000,0.03979354470449864
126,2022-08-15 11:23:27,33904,13065.0,13237.0,13065.0,13185.0,3585663.0,2128552.0,1457111.0,134,47198292503.0,3500000,0.18725714045073394
127,2022-08-15 11:26:07,33973,13190.0,13223.0,13148.0,13204.0,3518313.0,1977304.0,1541009.0,69,46379588274.0,3500000,0.12400687488577622
128,2022-08-15 11:29:31,34057,13216.0,13310.0,13198.0,13261.0,3573217.0,1595697.0,1977520.0,84,47346200059.0,3500000,0.10685693032357117
129,2022-08-15 11:39:50,34182,13274.0,13286.0,13082.0,13087.0,3509662.0,1561876.0,1947786.0,125,46439326039.0,3500000,0.10995645734546518
130,2022-08-15 12:17:44,34508,13070.0,13383.0,13044.0,13304.0,3534769.0,1886468.0,1648301.0,326,46763968956.0,3500000,0.06737837748379032
131,2022-08-16 09:06:29,34710,13297.0,13445.0,13277.0,13349.0,3510467.0,1604002.0,1906465.0,202,46946874659.0,3500000,0.08616033137471453
132,2022-08-16 09:30:14,34933,13367.0,13718.0,13358.0,13681.0,3585412.0,2171800.0,1413612.0,223,48721052083.0,3500000,0.21146467965187823
133,2022-08-16 09:56:55,35142,13701.0,13783.0,13506.0,13630.0,3512617.0,1430316.0,2082301.0,209,47918261927.0,3500000,0.18561232266426997
134,2022-08-16 11:12:44,35374,13634.0,13870.0,13584.0,13780.0,3501553.0,1985435.0,1516118.0,232,48182623370.0,3500000,0.13403109991480922
135,2022-08-17 09:03:38,35706,13785.0,13981.0,13756.0,13787.0,3516983.0,1908462.0,1608521.0,332,48745542271.0,3500000,0.08528360813799782
136,2022-08-17 10:12:11,36044,13782.0,13820.0,13604.0,13729.0,3556818.0,1481177.0,2075641.0,338,48830891418.0,3500000,0.16713365710587386
137,2022-08-17 12:07:44,36326,13735.0,13910.0,13717.0,13801.0,3500394.0,1998617.0,1501777.0,282,48405295707.0,3500000,0.1419383075162396
138,2022-08-20 09:30:26,36667,13802.0,14183.0,13785.0,14026.0,3533985.0,2013426.0,1520559.0,341,49503986281.0,3500000,0.13946493830618975
139,2022-08-20 10:50:19,37016,14015.0,14015.0,13775.0,13902.0,3504394.0,1829274.0,1675120.0,349,48642249025.0,3500000,0.043988775234748145
140,2022-08-20 12:20:49,37369,13900.0,14076.0,13876.0,14045.0,3515165.0,1842430.0,1672735.0,353,49060975866.0,3500000,0.048275116530802964
141,2022-08-21 09:50:41,37744,14038.0,14094.0,13597.0,13646.0,3584599.0,1592954.0,1991645.0,375,49588057242.0,3500000,0.11122331954006572
142,2022-08-21 10:37:18,37956,13655.0,13733.0,13545.0,13728.0,3502480.0,1762713.0,1739767.0,212,47765192191.0,3500000,0.0065513578949772736
143,2022-08-21 11:27:35,38208,13721.0,13738.0,13245.0,13355.0,3508037.0,1783187.0,1724850.0,252,46908039789.0,3500000,0.016629528137816107
144,2022-08-21 11:51:22,38355,13365.0,13706.0,13334.0,13659.0,3507297.0,2029215.0,1478082.0,147,47580972714.0,3500000,0.1571389591471723
145,2022-08-21 12:28:19,38503,13668.0,13744.0,13503.0,13597.0,3501887.0,1720771.0,1781116.0,148,47684171452.0,3500000,0.01723213798731941
146,2022-08-22 09:54:28,38749,13594.0,13710.0,13547.0,13605.0,3516249.0,1518555.0,1997694.0,246,47946405354.0,3500000,0.13626424067237558
147,2022-08-22 11:56:35,38991,13598.0,13749.0,13575.0,13739.0,3520675.0,1853867.0,1666808.0,242,48051779417.0,3500000,0.05313157278078778
148,2022-08-23 09:37:20,39308,13742.0,13924.0,13718.0,13754.0,3500488.0,1694665.0,1805823.0,317,48261557951.0,3500000,0.03175500101700106
149,2022-08-23 10:42:12,39589,13750.0,13944.0,13719.0,13911.0,3508509.0,1635653.0,1872856.0,281,48652699832.0,3500000,0.0676079211995751
150,2022-08-23 12:14:42,39825,13884.0,13972.0,13673.0,13756.0,3505097.0,1663347.0,1841750.0,236,48388764914.0,3500000,0.05089816344597596
151,2022-08-24 09:07:34,40042,13762.0,13941.0,13762.0,13852.0,3511483.0,1716292.0,1795191.0,217,48628340958.0,3500000,0.022468854327359695
152,2022-08-24 10:14:32,40364,13838.0,13957.0,13590.0,13929.0,3504592.0,2008844.0,1495748.0,322,48349545903.0,3500000,0.14640677145870332
153,2022-08-24 10:43:51,40532,13927.0,14055.0,13868.0,13904.0,3561003.0,1559258.0,2001745.0,168,49745784652.0,3500000,0.12425909217150337
154,2022-08-24 10:44:00,40610,13903.0,13944.0,13860.0,13938.0,3509521.0,2009852.0,1499669.0,78,48796252358.0,3500000,0.1453711204463515
155,2022-08-24 10:52:18,40743,13931.0,13962.0,13814.0,13910.0,3541651.0,1507140.0,2034511.0,133,49208124498.0,3500000,0.14890541162864437
156,2022-08-24 10:54:16,40815,13901.0,14010.0,13876.0,13956.0,3500075.0,1662791.0,1837284.0,72,48827243898.0,3500000,0.04985407455554524
157,2022-08-24 12:24:41,41148,13937.0,14071.0,13758.0,13882.0,3527392.0,1447491.0,2079901.0,333,49112328904.0,3500000,0.17928543241012057
158,2022-08-24 12:28:35,41245,13879.0,13970.0,13831.0,13858.0,3544994.0,1649051.0,1895943.0,97,49292687239.0,3500000,0.06964525186784519
159,2022-08-27 09:10:23,41460,13862.0,13976.0,13821.0,13915.0,3589711.0,1751683.0,1838028.0,215,50014446644.0,3500000,0.02405346837113071
160,2022-08-27 09:25:40,41595,13906.0,13913.0,13630.0,13637.0,3506260.0,1762148.0,1744112.0,135,48477704252.0,3500000,0.00514394254847045
161,2022-08-27 10:44:15,41871,13632.0,13864.0,13603.0,13769.0,3526056.0,1778907.0,1747149.0,276,48383958190.0,3500000,0.009006663535689734
162,2022-08-27 12:23:44,42225,13759.0,13914.0,13689.0,13727.0,3553307.0,1763928.0,1789379.0,354,49014796492.0,3500000,0.007162623437828479
163,2022-08-28 09:53:28,42758,13739.0,13873.0,13648.0,13701.0,3506561.0,1957401.0,1549160.0,533,48239406115.0,3500000,0.11642204427642924
164,2022-08-28 12:07:48,43203,13713.0,13997.0,13712.0,13931.0,3512951.0,1710200.0,1802751.0,445,48904729000.0,3500000,0.026345656401128282
165,2022-08-29 10:02:13,43592,13926.0,14018.0,13745.0,14018.0,3502938.0,1814109.0,1688829.0,389,48707599899.0,3500000,0.035764264169106046
166,2022-08-29 10:51:59,43769,14026.0,14083.0,13892.0,13951.0,3537047.0,1526239.0,2010808.0,177,49439544797.0,3500000,0.13699817955486596
167,2022-08-29 10:54:54,43844,13938.0,14034.0,13871.0,14034.0,3501438.0,2150638.0,1350800.0,75,48777150462.0,3500000,0.22843129022989983
168,2022-08-30 11:20:19,44248,14038.0,14398.0,14038.0,14047.0,3501431.0,1788233.0,1713198.0,404,49840679437.0,3500000,0.02142980969780641
169,2022-08-31 10:50:04,44696,14056.0,14473.0,13988.0,14038.0,3502916.0,1575566.0,1927350.0,448,49915466012.0,3500000,0.10042604504361509
170,2022-09-03 10:39:04,45218,14045.0,14334.0,13901.0,13902.0,3521471.0,1680752.0,1840719.0,522,49660384766.0,3500000,0.0454261869542586
171,2022-09-03 10:40:23,45283,13913.0,13913.0,13777.0,13777.0,3500000.0,1259343.0,2240657.0,65,48413529743.0,3500000,0.28037542857142855
172,2022-09-03 10:43:30,45357,13789.0,13894.0,13716.0,13784.0,3523898.0,1738535.0,1785363.0,74,48553752347.0,3500000,0.0132886933730772
173,2022-09-03 12:19:25,45675,13791.0,13900.0,13684.0,13864.0,3511310.0,1641694.0,1869616.0,318,48448255297.0,3500000,0.06491081676069616
174,2022-09-04 12:15:52,46109,13841.0,14015.0,13615.0,13674.0,3501940.0,1729097.0,1772843.0,434,48488878031.0,3500000,0.01249193304282769
175,2022-09-05 09:51:59,46393,13678.0,13707.0,13420.0,13688.0,3514703.0,1723965.0,1790738.0,284,47632067442.0,3500000,0.018998191312324258
176,2022-09-06 10:26:52,46874,13692.0,13817.0,13568.0,13794.0,3504774.0,1697322.0,1807452.0,481,48008836207.0,3500000,0.031422853513521844
