AAPL,MSFT,GOOG,AMZN
0.02374787472708695,0.001463979828649764,0.006283167389539601,0.004277468809024798
-0.007121145932603601,-0.005413935318352658,-0.0023776535761795836,-0.004689814814814786
0.0002463946691828589,0.008927312426024958,0.004014115273021979,-0.006977166061203688
-0.018310583440590222,0.010142889564849433,-0.0007036705536644927,0.009742991376524124
0.014482739912124787,0.0029991010257128803,0.00461948987923666,0.006749650857973188
-0.01025894327583976,-0.015271194833872737,-0.005593826948739,-0.007888628657212071
-0.02263498904840089,-0.03161273165278189,-0.02176333008249076,-0.026533825893212848
-0.047500640024167984,-0.04311533910267762,-0.04277128235926919,-0.04135555375315492
-0.03387191010233792,-0.016501936974087306,-0.023311883829005176,-0.01819049515002813
0.01586359103045587,0.01249481947147646,0.003406618842499043,0.003472317654913404
-0.06536827243787313,-0.07045917467903273,-0.05389819207416946,-0.048136270641900625
-0.0005848435845592359,0.02421305600441359,0.016114164460051983,-0.0002918431371583541
0.09310064467285128,0.0665390652162472,0.03716782327235002,0.037266112806901175
-0.03175928666918448,-0.04791936291330334,-0.03435284561634,-0.02300981042483563
0.046384668994796874,0.03671521137974909,0.03364408360616489,0.035013226522787155
-0.03243709322867816,-0.025095293713337297,-0.04866851101569458,-0.02621679096751406
-0.013280177398332982,-0.028267273445661267,-0.015640176993563126,-0.011922922199757768
-0.07909189638689285,-0.06777259042398531,-0.06380884115775942,-0.05285383815139222
0.07202156113832348,0.06838409146361313,0.05333345947546819,0.05065506576871037
-0.03473043294798894,-0.04530224977459585,-0.05075017688750816,-0.0375088950055853
-0.09875480919408985,-0.09483811949887244,-0.0826881628421684,-0.07922081960415195
0.11980848900746865,0.14216885847535266,0.09401657701548238,0.0646483335933421
-0.12864707228439098,-0.14739010866218716,-0.11100819033720577,-0.053697512605041964
0.04397005111988794,0.08233615665774052,0.03271149987017785,0.07026612450994141
-0.02447996571259936,-0.0420957691367847,-0.02053941701948847,0.012257744319358777
-0.007662141896159436,0.01645289835643604,0.016858132749817623,0.027830612021858103
-0.0634854361694841,-0.03755844093027427,-0.038528077899021795,-0.018522794378070584
-0.021244295454619144,-0.009974875726836863,-0.014641151621882398,0.030735284760828208
0.10032545738508092,0.09089580660585383,0.07366884833395448,0.0195865627599614
-0.005508736876056353,-0.009572480755417834,-0.02818080849038307,-0.02796760047320035
0.052622968770230205,0.06255094452556831,0.0537510907128409,0.03693312264030868
-0.041402141667675085,-0.041060728535945334,-0.04393375359814922,-0.02832539216923402
0.028537900498725843,0.0703406013938428,0.032510736375831684,0.03360354824283607
-0.0020407982828669624,-0.015727306253231932,0.013942885544374839,-0.007245622195155232
-0.05261700112892742,-0.03550827648357968,-0.04918260161475396,-0.021551792052192154
0.01668664809550635,0.020708582830975653,0.01376606840563932,0.005834208610699498
-0.014371473084915265,-0.009210175374667395,-0.020484618678847988,-0.006378887267321942
0.08723756087463808,0.07436773968191024,0.08110175827773958,0.047729224379215784
-0.01158247679016966,-0.010770226916835934,-0.00034544871860875404,0.007013461150551681
0.025594914630531873,0.010031103067388747,0.020033543754372163,0.01560946479201708
0.007215943651416978,6.059024763138687e-5,0.00096668539511513,-0.00011749387924631094
0.019627787535870578,0.0022403529767391905,0.0050435430283888305,0.06173507411541235
0.050503223902297334,0.04948372120386901,0.042437335077937455,0.052769443611727196
-0.009127332420759249,-0.010477834986211243,-0.0053260167290725136,0.010668701715046636
0.007945545150409572,0.03002077447584961,0.0007920821755433849,0.043554538491787254
-0.013568766094477769,0.008811697097367066,0.015655266844483817,-0.013782135130533724
-0.020756744049814535,-0.019820894677797796,-0.012967013846624131,0.007835755789473708
-0.030910465319846425,-0.041357318484748995,-0.03968863218548313,-0.027360331126970006
0.028803796740827003,0.033964873186345335,0.038533616611578836,0.015192533291970012
-0.003875415471368049,-0.012102195819822192,0.010370373888743734,0.01521482214860237
0.028869655732747912,0.018259268090765612,0.002350557540113485,0.004488511801004069
0.0007068665401137597,-0.002864552349641447,-0.002681148431576408,-0.014197865519365638
-0.016209639489333294,-0.024360717645758867,-0.03308306475660816,-0.02606061382001823
0.03284520214600928,0.044873525679283155,0.08738964512032066,0.025336167715270586
0.02109626795104491,0.010032279020096624,0.005352327519709155,0.04268957508822524
-0.01609932667515057,-0.025891502458610827,-0.02079837795735584,-0.07597409238417363
0.014148788509781518,0.024460176348553464,0.004687136862900232,0.013101240343979192
0.015008843831178842,0.01073562164593489,0.01832228027267302,0.0007815146006675544
0.010317325302468205,0.009847372606005989,-0.0028198741964681195,0.014436146470240274
0.010344906554749178,0.00580702998207383,0.018748608884394224,0.006953692676991974
0.023801643199873768,0.00588232020037327,0.011518695328982087,0.005068385375392115
0.01573521825539026,0.0111545944521394,0.010724791918949927,0.012350746654710143
-0.011428211458546222,-0.022651939209745175,-0.019611461322592838,-0.021606418138806593
-0.012074211593342099,-0.015122460128305204,-0.019196998595795822,0.004654320043978144
0.00614358248917779,0.0043394207873386215,0.005039597504533422,0.008838921624415574
-0.005912147057270167,0.014568278710608284,0.012579870104789004,0.008761546570815515
0.023561458753799336,0.00955438127375996,0.007828472389108665,0.006838848473119663
-0.005778679052971136,-0.006922303582681089,-0.007554532820129967,0.009508420053632394
0.019448272394680943,0.013870816399574881,0.024197585680151734,0.019846276490683268
-0.007455742261460618,-0.012011173251886276,-0.0027866242434403388,-0.020496928977551288
0.006438428963123188,0.00043590773021673357,0.005432064519989455,-0.004029819335602758
-0.006773319395282473,-0.010571359587224327,0.004679371836509905,-0.006163618952699901
0.004356721796049845,0.001321641908870852,0.0005786792163462451,-0.004736037512721003
0.0004403250996014574,-0.0022551341484220444,-0.000782824600316756,-0.003854156349352933
-0.0009741814020428619,0.010198533615269012,0.00860427862459967,0.017187955520386433
0.012298025633890264,-0.0022919438009511017,0.0020295608155749267,0.01173861454243208
0.0046295662170006135,0.011376642846671503,0.005168191315883641,0.0005543981391737951
0.005504890783440519,0.002433497801691775,-0.0019732772192336823,0.002422729259489609
-0.008612030789664216,-0.013163415974691617,-0.016847895403723223,-0.007182044983570779
0.028480879307851925,0.023398160212693142,0.018559970845643203,0.009103495156494334
0.0059124187463885924,0.006196603041068061,0.005714666934151014,0.016536455633725966
0.031578008195624285,0.007644982930263611,0.006601655086074354,0.030427136507995778
0.02572757663062375,0.037091427982256064,0.006654543548161529,0.017913298046902115
-0.04801042838408254,-0.05369817527121479,-0.042303126146476244,-0.0338023008374444
0.008633542096747382,0.00789161916041814,0.00665312276821961,-0.005058749822700603
0.012367163438295137,0.006391855154216808,0.004719894339853203,0.010868315462104983
0.02650216325053889,0.024505345270495305,0.01610736345388597,0.01655472853472495
-0.0013916250508819727,0.0034612468333319324,0.005822307701499607,0.009830663454842625
0.0003981414743059464,0.010708194751601896,-0.010447144274767117,0.00492248346969637
-0.005714612320883661,-0.005959564053770738,-0.0029527007557048623,0.007923940349062963
0.026163799034241375,0.027773401451116397,0.014067038444207425,0.014508281778138121
0.021344805129978717,0.006681120378221772,0.008644015025029539,0.0186417014529352
-0.017652100471571175,-0.020157571747667746,-0.02215218506369876,-0.01085587120376974
0.013275626268616447,0.012636425140498675,0.00653637967821763,0.0073800686996776665
-0.03072573446613447,-0.020015957444750043,-0.0564963625678051,-0.022402761294926687
0.023046598933141427,0.01074714192648174,0.025788571551353723,-0.004638152066968715
0.00834761283408203,0.025549253767204405,0.013362280767139856,0.029264485541553364
-0.0018914389527474595,0.005847448129336241,0.017282051897315354,0.04345339138269533
0.0,0.007620918370990326,0.018539136602597983,0.004029603696523942
0.026750152316943998,0.021526168030129522,0.021164784308530304,0.0576895551166976
-0.003102855988736941,-0.01162773364252856,-0.007033509017395967,-0.018619369762274185
0.023290139343058236,0.021992630886280118,0.007285311923727278,0.026995580716682843
0.0043002896376898025,0.007000914522717228,0.010020012967111747,0.032949191244692644
0.0017492456067940143,-0.0030327337972189117,0.020350869297612872,0.005457750351124835
-0.0046131011696919355,-0.0308888271350235,-0.01971794257703474,-0.030000018750000024
0.016548443825651127,0.006181470161495062,0.006113753277042111,-0.006443299093620514
0.006877257037242623,-0.0014878741298849363,-0.004564047989109921,-0.024361219669803202
-0.01230494947871108,-0.019804016825820225,0.002880513238028959,-0.0029811989813026685
-0.0020204394798569725,-0.005099864596727843,-0.0016140447532531077,-0.012643755213298746
0.021074078143939357,0.042981123719825653,0.0331035879042505,0.0792952014806092
-0.01380164794288552,-0.013468918485617376,-0.0046624554328057455,-0.018314899035137833
0.0028093078600788246,0.014371310494923906,0.006461698552680195,-0.012229627847342717
-0.04551641127117567,-0.04349471820935502,-0.03366936352797911,-0.036568803846362075
-0.0024773050029924804,-0.00612221928545309,-0.002513710117453938,0.007486879559939652
0.023700364380820682,0.012667666291909851,0.01212411152080839,0.015387645769069813
-0.01642770490312606,-0.00897717299706835,-0.019513840817831918,-0.017962778571198545
0.019168463643085554,0.010097950089612118,0.014450058372103891,0.011065469833834163
0.01210009950029467,-0.000784061934719138,0.006195766315705731,0.00604903206560059
0.104688731911178,0.005443736953419487,-0.031662789339180764,0.03696082560103897
0.025197599300825768,0.05624123793425451,-0.005738509235373446,-0.016680966796553287
0.0066781401940454455,-0.015008722165749333,-0.006429610692550547,0.008657118454149959
0.0036247492695307137,-0.0016410409680155391,0.0058977182835575626,0.021090642323294384
0.0348891810772487,0.01601390439099548,0.017976276924085877,0.006230862308024054
-0.022735779873107376,-0.017887692534280242,-0.003739670838197706,-0.017841854263565993
0.014534788822771372,-0.01990759044484891,0.0010772503900093877,-0.006093185037265192
-0.029739874909041175,-0.02338547556433368,-0.010547436668672083,-0.02143799484657727
0.033234288360179276,0.028567284907883295,0.017766456141462106,0.02647805305564299
0.017697530063003786,-0.0023425690003998634,0.007852013011216963,-0.0003858340922889836
-0.0008911878258707207,0.0009585307839410362,-0.007059883340776563,-0.0041125587346032555
-0.0026106831530237073,0.0066059008507604045,0.006798366025682068,0.010924314261508306
0.008332731369878665,0.005754235881277658,0.02675921878393095,0.04087466442648591
0.0012546137864344331,-0.0060669304222594755,-0.007102489413576385,-0.015701143627932845
0.02218967631556401,0.023271439228411017,0.022112643162485623,0.011314272606312459
0.05153236376197334,-0.007270002365991957,-0.0008408155311315779,-0.0038364393440832867
0.011960280675397783,0.0031452067949604423,0.004922741806722586,0.0069230196508933695
-0.008203683127082195,0.01300942220878154,0.012605452078808588,0.011800547781073423
0.013598980328226373,0.02161966127433823,0.02745892872397082,0.028495565200965522
-0.011954286022367033,0.024553538221560922,-0.010923685438324782,-0.012159152851862531
-0.001619961839218531,0.010283359381098256,0.006167640637663618,0.000529388235294137
0.03391214367586248,-0.014765593367920382,-0.006221039992010624,0.014451220282232002
0.03983258310315829,0.007715210037069431,0.01623444173836419,0.013955478731588311
-0.0207184351850197,0.019272142919413593,0.04068742887078414,0.009239471955444944
-0.08006077481948737,-0.06194698689851441,-0.05001502013545234,-0.04628411123714371
0.0006617647736013588,-0.014035876148672188,-0.03094090663130733,-0.021787358258457012
-0.06729495533071594,-0.05409563427634079,-0.03686271779810135,-0.04394436304136373
0.03988662251982622,0.04258368041193439,0.016033790562895778,0.03770662541064618
-0.03264594460572379,-0.028018479936965157,-0.016018420511766496,-0.028605450723223624
-0.013128848679977767,-0.006524805451302851,-0.007375817740651547,-0.018547314139234272
0.029999995662550516,0.006763856896717879,-0.0009469987526827817,-0.004251984639980999
0.0015604290000637011,0.016406096689030703,0.01458588336261446,0.0171319994529886
-0.02951354971719411,-0.01786563861190993,-0.013325215555911485,-0.024723341090702622
-0.015963722480332176,-0.010436430302122712,-0.016680926206349533,-0.022536668870645316
-0.031720048806171075,-0.012419382671276846,-0.02376416482842214,-0.01788790702532539
0.03032571932425676,0.010729030085365299,-0.01974667057975299,0.0018816140043629304
0.015715847124959215,0.02409410824907754,0.0239666288041398,0.05692335377101165
-0.041946263724481625,-0.03292842043740385,-0.034289641438607354,-0.04126889052941829
0.0102690395410161,0.012961842402210655,0.009242430713249039,0.00664368354906375
0.037516161858916375,0.02278652018661842,0.011671355747279177,0.024948741138307806
0.023868748877554413,0.007795190238732319,0.01353666518745622,0.02549811478031616
-0.007567813851811156,-0.010408588196470614,0.0032843662984285427,-0.00919012623739468
0.015075890500238165,0.014812214090463183,0.0001838116717660654,0.0012241484338197939
0.008462169906203965,0.010126899691791369,0.01394254161911257,0.02303475471852634
-0.032280318406536,-0.029511458894690756,-0.0212537897542594,-0.029882740793782836
0.030791080205986532,0.020321204422961703,0.01892465871078719,0.02374404479999992
-0.02866947328700853,-0.021247316918452164,-0.021924414667726544,-0.031020291215666185
0.016967086975309353,0.019037375344664653,0.0047130396045123035,0.030881036975438203
-0.0009559273148386227,0.0035744283986891556,0.017558128143390972,-0.001608441369469471
0.017395957034506138,0.024836019265746634,0.019711574304151824,0.030120249615150918
0.06352053991814754,0.02590254785118362,0.035592124296349725,0.04754991136750397
-0.026527416489485645,0.006594320283532573,0.0016123761888555688,0.00020333262657090678
0.0007432582813375888,-0.008974207867583295,-0.0022905553293292025,-0.023208079441611074
-0.003960707544397368,-0.005433172638652506,-0.005707642540018876,-0.0074501428039269735
-0.014000583766741959,0.0,0.008902401040416175,-0.0197504805759956
-0.02554178647777927,-0.024765675415434507,-0.024411771994269915,-0.020013958096060658
0.013191849982648662,0.002007185710688031,0.013892806822486836,0.0030555528810261023
-0.005446444592478561,0.0006988755061578811,0.02402416530275575,-0.009968884522045696
-0.00958325307136465,0.0004191319409394545,0.01382034935399945,-0.0026812876606009395
-0.006133826434960965,0.0062356018681977154,0.015891501652504525,0.008814972536803856
8.691990093612212e-5,-0.02844196370533525,-0.03080443519301279,0.0008238921431538149
0.01347230218754314,0.015089536145729943,0.008683052075614484,0.024723688362986218
-0.04631220109225431,-0.04956616625890531,-0.054629501002188,-0.03759506851223182
0.037050527953210954,0.01006508625638447,0.033376837528493075,0.015249235659806404
-0.05601804470936722,-0.0109905698078272,0.03430870830249355,-0.05445645836546642
-0.0008268286565953353,-0.0006915315488520424,0.0030968223897054337,-0.010430947431152804
0.01535353427456676,0.020263841491991785,0.01487057470945996,0.01462151862965655
0.04083658681059088,0.04824877210391043,0.059943875262999935,0.06322966315909384
0.03549367702288886,0.03188686222743775,0.00814125907649843,0.02494173089228391
-0.001135946735535076,0.0019258595130657863,-0.0009187067631170054,-0.00319993365924387
-0.01996810958267803,-0.02382441917928546,0.0007095217662091979,-0.05062255895214185
-0.0030088538711967594,-0.03379293420220986,-0.012824741626211167,-0.03458294348980373
0.03035254682101174,0.026254823521368653,0.007078838569759105,0.03372959495418715
-0.0023431688738074774,-0.005125921810892886,-0.0016374757178877486,-0.008640933639193604
0.0004193951576856314,0.004966666164087696,0.015532860679817517,0.005957649808626897
0.008720482343597125,0.0033255155700668837,0.002453568388731009,0.000719046510882615
-0.007564411201236965,-0.012751458859973974,-0.006304101314711152,0.001469221342390803
-0.011391263279334929,-0.013183685820129298,-0.013202304889415983,-0.00963120970924114
0.005168202160851232,0.006348235298960114,0.009812363656981349,0.0037224953379690895
-0.010957599704538579,-0.009556482613920725,-0.012319175612490074,-0.005652815903046116
-0.029742564212572264,-0.0013309048846330551,-0.00420735984734244,-0.00032590823820144443
0.011594176327378358,0.017847788795286368,0.01960969851675398,0.006348490872630119
0.007467253698692611,4.6709722665738695e-5,0.0014416240785131151,0.021490888565325772
0.0048262050272309676,0.006359049941281114,0.012283826774396989,0.0032244441682391933
0.021099720370653774,-0.005389549425692697,-0.01809620843301596,-0.008543723153639049
0.030827267933507763,0.009996770888493378,0.02121830521650092,0.016426592561875175
0.002933599540162257,-0.0038850920531525723,0.016600856644245043,-0.005139623924121373
-0.0011375059066817128,-0.005246828100319623,-0.000645510004600891,-0.005244190068383281
-0.005612549083599094,0.0005601667561097035,0.0006678125799326473,-0.007578326277051017
0.01227006464506819,-0.00032670726492123325,-0.004655375678321416,-0.0014482100240715834
0.005090895256184114,0.008026557496000342,-0.0005111460473449236,0.0061083472872076605
-0.02090372347813063,-0.019489913169190687,-0.018927178662718758,-0.02300384890263274
0.011988842550324286,-0.006043379294033202,-0.004932320120136446,-0.0008731009206126572
-0.00673478441754316,0.013015388830200258,0.0036274832593943263,0.004813854203605361
-0.005146690407662025,0.004407821735584738,-0.012184546690262366,0.01301169940516167
0.05009022602151836,-0.00032695132559057427,0.004380509854902792,0.0025816020608875334
-0.0005472586067354346,0.024050944717731504,-0.002698247065998305,0.023961221513773
0.006963431577386547,0.000638476162079904,-0.008565002641746977,-0.001505745174127493
-0.015850850604223865,-0.0037825904587376336,-0.009663001647565728,-0.010639396982525806
0.012395363589831065,0.01829892630150387,0.004829538879954853,0.0014149079027401257
0.028464480153062466,0.006064986833241415,-0.0091239358876819,0.00010603272033260502
-0.006976069397334195,-0.01303924129795575,0.005152306173984211,-0.006627122073098013
0.007712309997153444,0.007827347374973925,0.003734677020006849,-0.00394941706167673
0.03576586272816473,0.009921351184411842,0.02141645414209803,0.03507113389315197
-0.013314890451118666,-0.003600561060116747,-0.009779910132253766,0.011583624789383906
-0.008526738196794281,-0.011019453019672776,-0.010917019568220665,-0.010882058607511458
-0.007702658100444348,0.003338121982590314,0.007105454541608047,-0.008801369722936103
-0.02471919930401323,-0.021266006250553415,-0.013494063212227791,-0.02158474431292179
0.012363604317256582,0.0009646348050844633,0.007336885825919293,0.010004362163245073
-0.03366146708547113,-0.025929265463150553,-0.003233864927368546,-0.024896618781508728
0.0341231228302179,0.028457014202785125,0.029943120863609396,0.007577131861260966
0.008631509689657646,0.006092939371703299,0.011167928006671879,0.006495515641264049
-0.023248971553993636,-0.00969865786665658,-0.022404679779483683,-0.021519465281662264
-0.001395581709659477,-0.011770616783181143,-0.01141663660813974,0.0021257976220550034
0.016226886315516387,0.006560290588072615,0.004494597973085046,0.014438408642869938
-0.015127405718212361,-0.015346342199919816,-0.00810531226510125,-0.012135545206420573
-0.013730403568413263,-0.00173694738573682,-0.0022928776692224817,-0.007424601757183846
0.005427077923118695,0.01782279558711619,0.03148845387916177,0.005318515144792535
0.03285621302220365,0.03649966086596357,0.05362788887604708,0.045700484972909905
0.03665825739087314,0.0028083254527648815,0.00230535797015885,0.013363426385033073
0.01607372835520815,0.004356004741907338,0.005181736946463955,-0.00446331550207324
0.027683757386059327,0.015844329295435777,-0.0008679098575610222,0.0005376355974555658
0.001679278640785098,0.012198896572620077,0.009392429089265741,0.009754134968199102
-0.0076836405765075,0.002453369117195736,-0.04509089107258346,-0.028125809367779198
-0.03498540955329077,0.02589092904184276,0.017653636440672082,0.0015591199792008847
-0.03742047836052298,-0.029171631833423306,-0.01469047958112013,-0.009704653598099577
0.016520161914683307,0.03315217345883448,0.035740288851135116,0.042629898853844495
0.0063366430058982015,-0.0005842698719223938,0.013758719239236994,0.01110421572603637
-0.00777831568649201,0.014571544564450756,0.07396068195918315,-0.019961568047337286
0.025757593472527818,-0.004074158814295847,-0.0037197002281140756,0.005575847028580716
-0.003097977950203834,0.0007851438454318238,0.017276259836983776,0.006349414475843584
0.001096985830934205,0.0011147327747855762,-0.002426139133915428,-0.008713780811882232
-0.006573700514525771,0.005361541707270545,-0.004491363699346773,-0.005398851521865922
-0.004558481604874598,-0.003897121641229795,0.005697097740803736,-0.005573403933434196
-0.001920559671344968,0.006877535809471702,0.00024344033760281825,-0.007439277529811439
0.0017762804719765324,0.002044965079016192,0.0039219233085339145,0.004775971352117825
-0.016104094505991373,-0.005265555787369647,0.00845490983750663,-0.002672615974843695
-0.01764385208815189,0.004359618044136093,0.003020839784901863,0.012141587119459896
-0.008636605124180297,-0.0016789230615622541,-0.005220066772793519,0.005920813135030123
0.001233513126815744,-0.011567210319632593,-0.007585509091389442,-0.023535056312424696
-0.02979900073524233,-0.026808461524545302,-0.017257260508650174,-0.021280606211902087
-0.0011111360825403205,-0.00528752643030217,0.002896013243500306,0.0043260561191535984
-0.004052043678207884,0.005487191552869142,0.011739084358566965,-0.01094697094580166
-0.03478266769122407,-0.023704998817797085,-0.030455743738749153,-0.032400382130251204
0.002231596081976317,0.014804257070150095,0.002707555502643011,0.011700388442863474
0.05385119891026724,0.019622936953740178,0.021920975974372814,0.017203797046813296
-0.020893636082640055,-0.012956835115519594,-0.002723984030823856,-0.01640426608587109
-0.02445650381686948,-0.02698080010051651,-0.023667498458455394,-0.028931701880856253
-0.015812014313850153,-0.003647460520965873,0.01104247738327202,-0.00912815973377712
0.010738404783925848,0.02147936384868676,0.02901291849577947,0.0076874837275020536
-0.041673451268391615,-0.0181779559578219,-0.040013449305899784,-0.016167461528147853
0.040649592527332246,0.02810153782764724,0.01409464564361107,0.03756837242992961
-0.009166557445075219,-0.005817394833423473,0.0011351000899284536,-0.001701017004410832
0.01650266126293687,0.020265027260871538,0.029070134380418722,0.018298425758469294
-0.00762550604822676,-0.0058195979799690045,-0.02499091556081512,-0.007740267466422646
0.024456826045393454,-0.003987338167557808,0.002216380827419151,-0.0025279446925943194
0.012742963478822977,0.012350449744546133,0.012596218587109353,0.003303405934425463
-0.006450588499166243,-0.002818552058318158,-0.0006881463564327728,0.014188850540595377
-0.03390517744055388,-0.02666215667221905,-0.026235284864899566,-0.03435878110907997
-0.004480142440523971,-0.0016036264391643407,0.003427989218099947,0.01551190662405455
0.028335674637312458,0.024484416311802093,-0.0022563331144740406,0.011678213624384037
-0.0068886546210833455,0.006737591745974658,0.0070490488145940056,0.008560286828566577
-0.019993627651048285,-0.00892335661289112,-0.0038481508500461947,-0.016073306772908413
0.004163610444913202,-0.01325056666528801,-0.00034224913385916267,-0.013219628968568875
0.00514138086287641,0.01781865991767395,-0.004309475741856139,0.001894106165748033
0.0014850499294760677,-0.005243679381769839,0.010021910934024048,0.007765310250781754
-0.012274571669155465,-0.014410731426352297,-0.00019943091807261837,-0.006645596373189955
0.01876581131214894,0.016907562646436114,0.006368185488971223,0.012696006276222693
0.00695858391393922,0.027908560130541993,0.03341335956415503,0.02162845245205225
0.023577160302502564,0.027728527176017703,0.0410712115374916,0.02079404579321631
0.0024623964604375548,-0.004858142985906255,-0.0003593988132155612,-0.0009018913773152226
0.013390323622054945,0.00823045857621163,0.011205735173685172,0.017237340195321416
0.019233788806879426,0.013405329825566081,0.007005458491825767,0.006071238932499723
0.02025158317197384,0.010266537655138741,0.009022494287489469,0.02209562688074751
-0.013232984024934669,0.000234444483452112,-0.013600862806454117,0.002132121451087432
0.024306507976279423,0.010081634541443396,0.00553489228646753,0.00609874570379576
-0.0178531427265487,-0.011218920908328434,-0.005482417035048703,-0.019705917647058868
0.018707923056530795,0.015297899877761534,0.018546797605509813,0.013828407338556614
-0.0025279549308365734,0.00477839684087078,0.00047895639755135555,0.006022343364898264
0.005068715846363814,-0.007670349825416922,0.0020193840958149245,-0.008069011366578116
-0.012830256087169811,-0.0018552251023873367,-0.0038090686985127187,-0.011067565436670646
0.0029299614192481727,0.00898308209652754,-0.00014828895292740008,0.008195670509624664
-0.011685373040404068,-0.013085980358613414,-0.011062648275516285,-0.015758395437961648
0.018038641434328317,0.015476209747100844,0.020891344636800424,0.009622186727804571
0.002977936461926456,0.0015316138734842166,0.004941035761594881,0.02038978279771375
-0.0024496628039708535,0.0016057141001832864,-0.008432356145204878,0.0024729187880245806
-0.006027230283214613,-0.02828568837488532,0.031550122276688075,0.012017784872803805
-0.0007485877243318395,-0.008053168481188644,0.02100079432416191,0.0037039351677790044
-0.015133326285896476,-0.001306821355872012,-0.008136187301780673,-0.0011206374151324638
0.008215428640630185,-0.0012688859643902317,-0.006202994196214062,-0.023340171962552336
-0.03538550718830913,-0.01615980007512896,-0.01708435741166059,-0.022034538145642046
0.0019553843640125468,-0.005327036184746392,0.0010576276766252057,-0.012479432617363506
0.012802645570901827,0.013226641754950252,0.010442382451053334,0.010955402329204444
0.005327294985881137,0.010931909197557488,0.00728162615192951,-0.004464061876875314
-0.02580460411367791,-0.02091423899363376,-0.023775493727401287,-0.03072052185038554
-0.007410283227036962,-0.0038433432762368103,-0.014049827899865863,0.010474816953828903
-0.024938419980913284,-0.02936281579616018,-0.030180719340920037,-0.022323799915600517
0.017919654377696492,0.016861937811968764,0.010222957460689797,0.0030235474025519515
0.01984477785664307,0.021067391116247558,0.023956957237533105,0.019430846796827606
-0.00925853132386567,-0.011968650871034492,0.0022667173448009947,0.014735157411395639
-0.01124578488444894,-0.00856514195978375,-0.007745309762291597,-0.011653062713296691
-0.0012814540255338125,0.0024741196889992434,0.0022922337358439737,-0.0001485143632175001
0.021012038379030873,0.013820220006482531,0.020522248177361035,0.004913713841542489
-0.01476712670032232,-0.005314806637438774,-0.004664507841326215,-0.013732855200028538
0.013314273900718598,0.022882161964388636,0.026254804304843393,0.013084212123396943
-0.0015736037290809968,0.0037482784459910157,0.0009971869513580867,0.004332851671847493
-0.00039405072607090474,-0.0009136818969471827,0.010153287452446813,0.0018747610615041932
-0.012376754037154547,-0.00866832374333193,-0.012746865873802471,-0.010734561509624263
-0.00534807028384765,0.001484031777950312,0.003766885340185544,-0.002179430516335401
-0.002648236853515784,-0.009131692293356863,0.007567698728598193,-0.001371412944092265
0.006276132962536041,-0.00040409362569127083,-0.003510546063185571,0.004765961032294985
-0.012154111768347242,-0.00642954200694279,-0.006884821080961667,-0.01452694103376062
0.019022138073730543,0.020674783515489903,0.01960815283649464,0.006027662518573562
7.940722943211576e-5,0.012041956325651304,0.005844781035128532,-0.0025606975640879437
0.006671949449240655,-0.0048855024439254935,0.006796224147445296,0.020669154017701308
0.003077216917764636,0.004038553803864309,0.0034436070895365045,0.0052203508699046886
-0.008023308743250412,0.014393288222401157,0.012121714698563046,0.02087684564487602
0.009832697354915432,0.002526827901682349,-0.0030417115634244762,-0.0008418252753787936
